,REF_AREA,TIME_PERIOD,AGE_x,SMR,RANK,AGE_y,NMR
1728,GNB,2000,Y10T14,1.01,19,_T,-5.647
1729,GNB,2000,Y15T19,2.39,12,_T,-5.647
1730,GNB,2000,Y10T14,3.48,9,_T,-5.647
1731,GNB,2000,Y15T19,8.9,9,_T,-5.647
1732,GNB,2000,Y10T14,2.24,13,_T,-5.647
1733,GNB,2000,Y15T19,5.6,10,_T,-5.647
1734,GNB,2000,Y10T19,3.8,10,_T,-5.647
1735,GNB,2000,Y10T19,1.65,14,_T,-5.647
1736,GNB,2000,Y10T19,5.99,9,_T,-5.647
1737,GNB,2010,Y10T14,0.37,19,_T,-1.439
1738,GNB,2010,Y15T19,2.29,12,_T,-1.439
1739,GNB,2010,Y10T14,1.82,13,_T,-1.439
1740,GNB,2010,Y15T19,6.58,10,_T,-1.439
1741,GNB,2010,Y10T14,1.09,14,_T,-1.439
1742,GNB,2010,Y15T19,4.4,11,_T,-1.439
1743,GNB,2010,Y10T19,2.66,11,_T,-1.439
1744,GNB,2010,Y10T19,1.28,12,_T,-1.439
1745,GNB,2010,Y10T19,4.06,10,_T,-1.439
1746,GNB,2019,Y10T14,0.32,19,_T,-0.708
1747,GNB,2019,Y15T19,1.84,12,_T,-0.708
1748,GNB,2019,Y10T14,1.83,12,_T,-0.708
1749,GNB,2019,Y15T19,5.74,10,_T,-0.708
1750,GNB,2019,Y10T14,1.08,13,_T,-0.708
1751,GNB,2019,Y15T19,3.79,11,_T,-0.708
1752,GNB,2019,Y10T19,2.33,11,_T,-0.708
1753,GNB,2019,Y10T19,1.02,13,_T,-0.708
1754,GNB,2019,Y10T19,3.63,10,_T,-0.708
1755,GNQ,2000,Y10T14,2.55,18,_T,22.662
1756,GNQ,2000,Y15T19,4.01,8,_T,22.662
1757,GNQ,2000,Y10T14,9.17,6,_T,22.662
1758,GNQ,2000,Y15T19,11.24,3,_T,22.662
1759,GNQ,2000,Y10T14,5.88,8,_T,22.662
1760,GNQ,2000,Y15T19,7.68,6,_T,22.662
1761,GNQ,2000,Y10T19,6.74,7,_T,22.662
1762,GNQ,2000,Y10T19,3.25,14,_T,22.662
1763,GNQ,2000,Y10T19,10.17,6,_T,22.662
1764,GNQ,2010,Y10T14,2.36,14,_T,20.345
1765,GNQ,2010,Y15T19,2.86,8,_T,20.345
1766,GNQ,2010,Y10T14,7.48,6,_T,20.345
1767,GNQ,2010,Y15T19,5.95,7,_T,20.345
1768,GNQ,2010,Y10T14,4.95,9,_T,20.345
1769,GNQ,2010,Y15T19,4.45,8,_T,20.345
1770,GNQ,2010,Y10T19,4.72,8,_T,20.345
1771,GNQ,2010,Y10T19,2.59,14,_T,20.345
1772,GNQ,2010,Y10T19,6.77,6,_T,20.345
1773,GNQ,2019,Y10T14,1.58,15,_T,9.507
1774,GNQ,2019,Y15T19,2.1,9,_T,9.507
1775,GNQ,2019,Y10T14,5.67,7,_T,9.507
1776,GNQ,2019,Y15T19,4.47,7,_T,9.507
1777,GNQ,2019,Y10T14,3.65,9,_T,9.507
1778,GNQ,2019,Y15T19,3.32,9,_T,9.507
1779,GNQ,2019,Y10T19,3.5,10,_T,9.507
1780,GNQ,2019,Y10T19,1.82,14,_T,9.507
1781,GNQ,2019,Y10T19,5.1,7,_T,9.507
1782,GRC,2000,Y10T14,0.0,129,_T,3.248
1783,GRC,2000,Y15T19,2.0,2,_T,3.248
1784,GRC,2000,Y10T14,0.65,6,_T,3.248
1785,GRC,2000,Y15T19,3.21,3,_T,3.248
1786,GRC,2000,Y10T14,0.33,8,_T,3.248
1787,GRC,2000,Y15T19,2.63,3,_T,3.248
1788,GRC,2000,Y10T19,1.63,2,_T,3.248
1789,GRC,2000,Y10T19,1.12,3,_T,3.248
1790,GRC,2000,Y10T19,2.09,3,_T,3.248
1791,GRC,2010,Y10T14,0.0,129,_T,-2.263
1792,GRC,2010,Y15T19,0.68,7,_T,-2.263
1793,GRC,2010,Y10T14,0.0,130,_T,-2.263
1794,GRC,2010,Y15T19,1.45,8,_T,-2.263
1795,GRC,2010,Y10T14,0.0,130,_T,-2.263
1796,GRC,2010,Y15T19,1.09,7,_T,-2.263
1797,GRC,2010,Y10T19,0.55,7,_T,-2.263
1798,GRC,2010,Y10T19,0.34,9,_T,-2.263
1799,GRC,2010,Y10T19,0.75,9,_T,-2.263
1800,GRC,2019,Y10T14,0.0,129,_T,-2.039
1801,GRC,2019,Y15T19,0.72,3,_T,-2.039
1802,GRC,2019,Y10T14,0.0,130,_T,-2.039
1803,GRC,2019,Y15T19,1.7,2,_T,-2.039
1804,GRC,2019,Y10T14,0.0,130,_T,-2.039
1805,GRC,2019,Y15T19,1.22,2,_T,-2.039
1806,GRC,2019,Y10T19,0.6,5,_T,-2.039
1807,GRC,2019,Y10T19,0.36,5,_T,-2.039
1808,GRC,2019,Y10T19,0.83,5,_T,-2.039
1809,GRD,2000,Y10T14,0.0,130,_T,-5.443
1810,GRD,2000,Y15T19,0.0,130,_T,-5.443
1811,GRD,2000,Y10T14,0.0,130,_T,-5.443
1812,GRD,2000,Y15T19,0.0,130,_T,-5.443
1813,GRD,2000,Y10T14,0.0,130,_T,-5.443
1814,GRD,2000,Y15T19,0.0,130,_T,-5.443
1815,GRD,2000,Y10T19,0.0,130,_T,-5.443
1816,GRD,2000,Y10T19,0.0,130,_T,-5.443
1817,GRD,2000,Y10T19,0.0,130,_T,-5.443
1818,GRD,2010,Y10T14,0.0,130,_T,-3.964
1819,GRD,2010,Y15T19,0.0,130,_T,-3.964
1820,GRD,2010,Y10T14,0.0,130,_T,-3.964
1821,GRD,2010,Y15T19,0.0,130,_T,-3.964
1822,GRD,2010,Y10T14,0.0,130,_T,-3.964
1823,GRD,2010,Y15T19,0.0,130,_T,-3.964
1824,GRD,2010,Y10T19,0.0,130,_T,-3.964
1825,GRD,2010,Y10T19,0.0,130,_T,-3.964
1826,GRD,2010,Y10T19,0.0,130,_T,-3.964
1827,GRD,2019,Y10T14,7.25,2,_T,-1.547
1828,GRD,2019,Y15T19,0.0,130,_T,-1.547
1829,GRD,2019,Y10T14,0.0,130,_T,-1.547
1830,GRD,2019,Y15T19,0.0,130,_T,-1.547
1831,GRD,2019,Y10T14,3.52,4,_T,-1.547
1832,GRD,2019,Y15T19,0.0,130,_T,-1.547
1833,GRD,2019,Y10T19,1.85,7,_T,-1.547
1834,GRD,2019,Y10T19,3.78,4,_T,-1.547
1835,GRD,2019,Y10T19,0.0,130,_T,-1.547
1836,GTM,2000,Y10T14,0.74,15,_T,-5.62
1837,GTM,2000,Y15T19,8.21,3,_T,-5.62
1838,GTM,2000,Y10T14,0.75,18,_T,-5.62
1839,GTM,2000,Y15T19,19.01,2,_T,-5.62
1840,GTM,2000,Y10T14,0.75,18,_T,-5.62
1841,GTM,2000,Y15T19,13.62,3,_T,-5.62
1842,GTM,2000,Y10T19,6.84,4,_T,-5.62
1843,GTM,2000,Y10T19,4.3,5,_T,-5.62
1844,GTM,2000,Y10T19,9.36,3,_T,-5.62
1845,GTM,2010,Y10T14,0.94,11,_T,-2.477
1846,GTM,2010,Y15T19,8.46,2,_T,-2.477
1847,GTM,2010,Y10T14,0.52,20,_T,-2.477
1848,GTM,2010,Y15T19,14.91,3,_T,-2.477
1849,GTM,2010,Y10T14,0.73,15,_T,-2.477
1850,GTM,2010,Y15T19,11.72,2,_T,-2.477
1851,GTM,2010,Y10T19,5.95,4,_T,-2.477
1852,GTM,2010,Y10T19,4.53,3,_T,-2.477
1853,GTM,2010,Y10T19,7.33,4,_T,-2.477
1854,GTM,2019,Y10T14,0.93,9,_T,-3.391
1855,GTM,2019,Y15T19,8.55,1,_T,-3.391
1856,GTM,2019,Y10T14,0.47,19,_T,-3.391
1857,GTM,2019,Y15T19,13.0,4,_T,-3.391
1858,GTM,2019,Y10T14,0.69,13,_T,-3.391
1859,GTM,2019,Y15T19,10.82,3,_T,-3.391
1860,GTM,2019,Y10T19,5.76,4,_T,-3.391
1861,GTM,2019,Y10T19,4.75,3,_T,-3.391
1862,GTM,2019,Y10T19,6.73,5,_T,-3.391
1863,GUY,2000,Y10T14,6.75,1,_T,-17.212
1864,GUY,2000,Y15T19,28.04,1,_T,-17.212
1865,GUY,2000,Y10T14,2.88,5,_T,-17.212
1866,GUY,2000,Y15T19,34.58,1,_T,-17.212
1867,GUY,2000,Y10T14,4.82,2,_T,-17.212
1868,GUY,2000,Y15T19,31.26,1,_T,-17.212
1869,GUY,2000,Y10T19,17.45,1,_T,-17.212
1870,GUY,2000,Y10T19,16.99,1,_T,-17.212
1871,GUY,2000,Y10T19,17.93,2,_T,-17.212
1872,GUY,2010,Y10T14,10.95,1,_T,-18.975
1873,GUY,2010,Y15T19,24.28,1,_T,-18.975
1874,GUY,2010,Y10T14,4.38,3,_T,-18.975
1875,GUY,2010,Y15T19,35.53,1,_T,-18.975
1876,GUY,2010,Y10T14,7.61,1,_T,-18.975
1877,GUY,2010,Y15T19,29.87,1,_T,-18.975
1878,GUY,2010,Y10T19,18.34,1,_T,-18.975
1879,GUY,2010,Y10T19,17.45,1,_T,-18.975
1880,GUY,2010,Y10T19,19.22,1,_T,-18.975
1881,GUY,2019,Y10T14,8.13,1,_T,-30.418
1882,GUY,2019,Y15T19,45.71,1,_T,-30.418
1883,GUY,2019,Y10T14,5.7,4,_T,-30.418
1884,GUY,2019,Y15T19,35.15,1,_T,-30.418
1885,GUY,2019,Y10T14,6.9,2,_T,-30.418
1886,GUY,2019,Y15T19,40.37,1,_T,-30.418
1887,GUY,2019,Y10T19,24.27,1,_T,-30.418
1888,GUY,2019,Y10T19,27.66,1,_T,-30.418
1889,GUY,2019,Y10T19,20.97,1,_T,-30.418
1890,HND,2000,Y10T14,0.12,31,_T,-1.615
1891,HND,2000,Y15T19,1.2,12,_T,-1.615
1892,HND,2000,Y10T14,0.26,26,_T,-1.615
1893,HND,2000,Y15T19,2.37,6,_T,-1.615
1894,HND,2000,Y10T14,0.19,28,_T,-1.615
1895,HND,2000,Y15T19,1.79,9,_T,-1.615
1896,HND,2000,Y10T19,0.94,13,_T,-1.615
1897,HND,2000,Y10T19,0.63,16,_T,-1.615
1898,HND,2000,Y10T19,1.25,11,_T,-1.615
1899,HND,2010,Y10T14,0.02,38,_T,-0.641
1900,HND,2010,Y15T19,0.87,11,_T,-0.641
1901,HND,2010,Y10T14,0.21,26,_T,-0.641
1902,HND,2010,Y15T19,1.87,6,_T,-0.641
1903,HND,2010,Y10T14,0.12,27,_T,-0.641
1904,HND,2010,Y15T19,1.38,8,_T,-0.641
1905,HND,2010,Y10T19,0.71,13,_T,-0.641
1906,HND,2010,Y10T19,0.42,17,_T,-0.641
1907,HND,2010,Y10T19,0.99,11,_T,-0.641
1908,HND,2019,Y10T14,0.06,30,_T,-0.657
1909,HND,2019,Y15T19,0.74,13,_T,-0.657
1910,HND,2019,Y10T14,0.3,24,_T,-0.657
1911,HND,2019,Y15T19,1.81,5,_T,-0.657
1912,HND,2019,Y10T14,0.18,27,_T,-0.657
1913,HND,2019,Y15T19,1.28,7,_T,-0.657
1914,HND,2019,Y10T19,0.74,14,_T,-0.657
1915,HND,2019,Y10T19,0.4,16,_T,-0.657
1916,HND,2019,Y10T19,1.06,9,_T,-0.657
1917,HRV,2000,Y10T14,0.0,130,_T,-11.107
1918,HRV,2000,Y15T19,1.82,2,_T,-11.107
1919,HRV,2000,Y10T14,1.94,3,_T,-11.107
1920,HRV,2000,Y15T19,13.5,2,_T,-11.107
1921,HRV,2000,Y10T14,0.99,4,_T,-11.107
1922,HRV,2000,Y15T19,7.78,2,_T,-11.107
1923,HRV,2000,Y10T19,4.49,2,_T,-11.107
1924,HRV,2000,Y10T19,0.94,3,_T,-11.107
1925,HRV,2000,Y10T19,7.89,2,_T,-11.107
1926,HRV,2010,Y10T14,0.84,7,_T,-1.287
1927,HRV,2010,Y15T19,7.58,1,_T,-1.287
1928,HRV,2010,Y10T14,0.0,129,_T,-1.287
1929,HRV,2010,Y15T19,7.2,2,_T,-1.287
1930,HRV,2010,Y10T14,0.41,10,_T,-1.287
1931,HRV,2010,Y15T19,7.38,2,_T,-1.287
1932,HRV,2010,Y10T19,3.89,2,_T,-1.287
1933,HRV,2010,Y10T19,4.21,1,_T,-1.287
1934,HRV,2010,Y10T19,3.59,2,_T,-1.287
1935,HRV,2019,Y10T14,0.54,5,_T,-3.018
1936,HRV,2019,Y15T19,1.36,2,_T,-3.018
1937,HRV,2019,Y10T14,0.34,9,_T,-3.018
1938,HRV,2019,Y15T19,7.29,2,_T,-3.018
1939,HRV,2019,Y10T14,0.44,6,_T,-3.018
1940,HRV,2019,Y15T19,4.4,2,_T,-3.018
1941,HRV,2019,Y10T19,2.39,2,_T,-3.018
1942,HRV,2019,Y10T19,0.94,2,_T,-3.018
1943,HRV,2019,Y10T19,3.76,2,_T,-3.018
1944,HTI,2000,Y10T14,3.48,13,_T,-3.236
1945,HTI,2000,Y15T19,12.21,2,_T,-3.236
1946,HTI,2000,Y10T14,2.47,15,_T,-3.236
1947,HTI,2000,Y15T19,5.24,6,_T,-3.236
1948,HTI,2000,Y10T14,2.97,15,_T,-3.236
1949,HTI,2000,Y15T19,8.72,6,_T,-3.236
1950,HTI,2000,Y10T19,5.74,8,_T,-3.236
1951,HTI,2000,Y10T19,7.71,7,_T,-3.236
1952,HTI,2000,Y10T19,3.8,9,_T,-3.236
1953,HTI,2010,Y10T14,4.99,14,_T,-2.885
1954,HTI,2010,Y15T19,14.16,3,_T,-2.885
1955,HTI,2010,Y10T14,5.21,15,_T,-2.885
1956,HTI,2010,Y15T19,7.23,7,_T,-2.885
1957,HTI,2010,Y10T14,5.1,15,_T,-2.885
1958,HTI,2010,Y15T19,10.68,6,_T,-2.885
1959,HTI,2010,Y10T19,7.8,9,_T,-2.885
1960,HTI,2010,Y10T19,9.44,7,_T,-2.885
1961,HTI,2010,Y10T19,6.18,10,_T,-2.885
1962,HTI,2019,Y10T14,2.01,12,_T,-3.098
1963,HTI,2019,Y15T19,10.18,4,_T,-3.098
1964,HTI,2019,Y10T14,1.65,14,_T,-3.098
1965,HTI,2019,Y15T19,6.03,6,_T,-3.098
1966,HTI,2019,Y10T14,1.82,14,_T,-3.098
1967,HTI,2019,Y15T19,8.09,4,_T,-3.098
1968,HTI,2019,Y10T19,4.88,6,_T,-3.098
1969,HTI,2019,Y10T19,6.01,6,_T,-3.098
1970,HTI,2019,Y10T19,3.77,7,_T,-3.098
1971,HUN,2000,Y10T14,0.86,6,_T,1.518
1972,HUN,2000,Y15T19,3.19,2,_T,1.518
1973,HUN,2000,Y10T14,2.58,2,_T,1.518
1974,HUN,2000,Y15T19,10.54,2,_T,1.518
1975,HUN,2000,Y10T14,1.74,3,_T,1.518
1976,HUN,2000,Y15T19,6.94,2,_T,1.518
1977,HUN,2000,Y10T19,4.41,2,_T,1.518
1978,HUN,2000,Y10T19,2.06,3,_T,1.518
1979,HUN,2000,Y10T19,6.67,2,_T,1.518
1980,HUN,2010,Y10T14,0.44,11,_T,1.142
1981,HUN,2010,Y15T19,3.78,1,_T,1.142
1982,HUN,2010,Y10T14,0.85,5,_T,1.142
1983,HUN,2010,Y15T19,7.88,2,_T,1.142
1984,HUN,2010,Y10T14,0.65,6,_T,1.142
1985,HUN,2010,Y15T19,5.88,2,_T,1.142
1986,HUN,2010,Y10T19,3.53,2,_T,1.142
1987,HUN,2010,Y10T19,2.28,2,_T,1.142
1988,HUN,2010,Y10T19,4.71,2,_T,1.142
1989,HUN,2019,Y10T14,0.35,10,_T,3.44
1990,HUN,2019,Y15T19,3.74,2,_T,3.44
1991,HUN,2019,Y10T14,0.41,6,_T,3.44
1992,HUN,2019,Y15T19,5.02,1,_T,3.44
1993,HUN,2019,Y10T14,0.38,7,_T,3.44
1994,HUN,2019,Y15T19,4.4,2,_T,3.44
1995,HUN,2019,Y10T19,2.39,2,_T,3.44
1996,HUN,2019,Y10T19,2.04,2,_T,3.44
1997,HUN,2019,Y10T19,2.72,2,_T,3.44
1998,IDN,2000,Y10T14,0.6,19,_T,-0.199
1999,IDN,2000,Y15T19,1.82,10,_T,-0.199
2000,IDN,2000,Y10T14,0.74,19,_T,-0.199
2001,IDN,2000,Y15T19,3.98,6,_T,-0.199
2002,IDN,2000,Y10T14,0.67,18,_T,-0.199
2003,IDN,2000,Y15T19,2.91,7,_T,-0.199
2004,IDN,2000,Y10T19,1.8,13,_T,-0.199
2005,IDN,2000,Y10T19,1.21,16,_T,-0.199
2006,IDN,2000,Y10T19,2.37,7,_T,-0.199
2007,IDN,2010,Y10T14,0.39,18,_T,-0.316
2008,IDN,2010,Y15T19,1.15,13,_T,-0.316
2009,IDN,2010,Y10T14,0.51,20,_T,-0.316
2010,IDN,2010,Y15T19,3.13,6,_T,-0.316
2011,IDN,2010,Y10T14,0.46,20,_T,-0.316
2012,IDN,2010,Y15T19,2.16,7,_T,-0.316
2013,IDN,2010,Y10T19,1.28,12,_T,-0.316
2014,IDN,2010,Y10T19,0.76,17,_T,-0.316
2015,IDN,2010,Y10T19,1.77,9,_T,-0.316
2016,IDN,2019,Y10T14,0.25,23,_T,-0.15
2017,IDN,2019,Y15T19,0.98,12,_T,-0.15
2018,IDN,2019,Y10T14,0.4,22,_T,-0.15
2019,IDN,2019,Y15T19,2.91,6,_T,-0.15
2020,IDN,2019,Y10T14,0.33,23,_T,-0.15
2021,IDN,2019,Y15T19,1.98,7,_T,-0.15
2022,IDN,2019,Y10T19,1.16,12,_T,-0.15
2023,IDN,2019,Y10T19,0.62,15,_T,-0.15
2024,IDN,2019,Y10T19,1.67,9,_T,-0.15
2025,IND,2000,Y10T14,5.25,3,_T,-0.142
2026,IND,2000,Y15T19,30.21,2,_T,-0.142
2027,IND,2000,Y10T14,3.19,8,_T,-0.142
2028,IND,2000,Y15T19,11.88,4,_T,-0.142
2029,IND,2000,Y10T14,4.17,6,_T,-0.142
2030,IND,2000,Y15T19,20.61,3,_T,-0.142
2031,IND,2000,Y10T19,12.1,3,_T,-0.142
2032,IND,2000,Y10T19,17.31,3,_T,-0.142
2033,IND,2000,Y10T19,7.38,4,_T,-0.142
2034,IND,2010,Y10T14,2.9,4,_T,-0.306
2035,IND,2010,Y15T19,20.88,2,_T,-0.306
2036,IND,2010,Y10T14,2.44,7,_T,-0.306
2037,IND,2010,Y15T19,9.32,4,_T,-0.306
2038,IND,2010,Y10T14,2.66,7,_T,-0.306
2039,IND,2010,Y15T19,14.77,2,_T,-0.306
2040,IND,2010,Y10T19,8.6,3,_T,-0.306
2041,IND,2010,Y10T19,11.72,3,_T,-0.306
2042,IND,2010,Y10T19,5.81,4,_T,-0.306
2043,IND,2019,Y10T14,2.61,3,_T,-0.429
2044,IND,2019,Y15T19,14.55,2,_T,-0.429
2045,IND,2019,Y10T14,1.76,7,_T,-0.429
2046,IND,2019,Y15T19,6.71,4,_T,-0.429
2047,IND,2019,Y10T14,2.16,6,_T,-0.429
2048,IND,2019,Y15T19,10.4,2,_T,-0.429
2049,IND,2019,Y10T19,6.26,3,_T,-0.429
2050,IND,2019,Y10T19,8.53,3,_T,-0.429
2051,IND,2019,Y10T19,4.23,4,_T,-0.429
2052,IRL,2000,Y10T14,0.0,130,_T,8.32
2053,IRL,2000,Y15T19,4.18,2,_T,8.32
2054,IRL,2000,Y10T14,1.27,3,_T,8.32
2055,IRL,2000,Y15T19,20.99,2,_T,8.32
2056,IRL,2000,Y10T14,0.65,5,_T,8.32
2057,IRL,2000,Y15T19,12.81,2,_T,8.32
2058,IRL,2000,Y10T19,7.22,2,_T,8.32
2059,IRL,2000,Y10T19,2.26,2,_T,8.32
2060,IRL,2000,Y10T19,11.92,2,_T,8.32
2061,IRL,2010,Y10T14,2.41,1,_T,-5.973
2062,IRL,2010,Y15T19,3.82,2,_T,-5.973
2063,IRL,2010,Y10T14,1.97,1,_T,-5.973
2064,IRL,2010,Y15T19,16.65,1,_T,-5.973
2065,IRL,2010,Y10T14,2.18,1,_T,-5.973
2066,IRL,2010,Y15T19,10.39,2,_T,-5.973
2067,IRL,2010,Y10T19,6.26,1,_T,-5.973
2068,IRL,2010,Y10T19,3.11,2,_T,-5.973
2069,IRL,2010,Y10T19,9.27,1,_T,-5.973
2070,IRL,2019,Y10T14,0.0,130,_T,5.964
2071,IRL,2019,Y15T19,1.34,2,_T,5.964
2072,IRL,2019,Y10T14,0.58,4,_T,5.964
2073,IRL,2019,Y15T19,5.12,1,_T,5.964
2074,IRL,2019,Y10T14,0.3,6,_T,5.964
2075,IRL,2019,Y15T19,3.26,1,_T,5.964
2076,IRL,2019,Y10T19,1.68,1,_T,5.964
2077,IRL,2019,Y10T19,0.62,2,_T,5.964
2078,IRL,2019,Y10T19,2.69,1,_T,5.964
2079,IRN,2000,Y10T14,2.01,6,_T,6.038
2080,IRN,2000,Y15T19,11.65,1,_T,6.038
2081,IRN,2000,Y10T14,1.79,10,_T,6.038
2082,IRN,2000,Y15T19,16.5,2,_T,6.038
2083,IRN,2000,Y10T14,1.9,7,_T,6.038
2084,IRN,2000,Y15T19,14.11,2,_T,6.038
2085,IRN,2000,Y10T19,7.91,2,_T,6.038
2086,IRN,2000,Y10T19,6.76,2,_T,6.038
2087,IRN,2000,Y10T19,9.02,3,_T,6.038
2088,IRN,2010,Y10T14,1.45,7,_T,1.695
2089,IRN,2010,Y15T19,7.49,2,_T,1.695
2090,IRN,2010,Y10T14,1.19,10,_T,1.695
2091,IRN,2010,Y15T19,10.47,2,_T,1.695
2092,IRN,2010,Y10T14,1.32,9,_T,1.695
2093,IRN,2010,Y15T19,8.99,2,_T,1.695
2094,IRN,2010,Y10T19,5.54,2,_T,1.695
2095,IRN,2010,Y10T19,4.79,2,_T,1.695
2096,IRN,2010,Y10T19,6.27,2,_T,1.695
2097,IRN,2019,Y10T14,0.82,8,_T,-0.4
2098,IRN,2019,Y15T19,5.1,2,_T,-0.4
2099,IRN,2019,Y10T14,0.54,17,_T,-0.4
2100,IRN,2019,Y15T19,8.56,2,_T,-0.4
2101,IRN,2019,Y10T14,0.68,14,_T,-0.4
2102,IRN,2019,Y15T19,6.87,2,_T,-0.4
2103,IRN,2019,Y10T19,3.61,2,_T,-0.4
2104,IRN,2019,Y10T19,2.85,3,_T,-0.4
2105,IRN,2019,Y10T19,4.33,2,_T,-0.4
2106,IRQ,2000,Y10T14,0.21,28,_T,3.563
2107,IRQ,2000,Y15T19,2.93,8,_T,3.563
2108,IRQ,2000,Y10T14,0.32,23,_T,3.563
2109,IRQ,2000,Y15T19,3.84,6,_T,3.563
2110,IRQ,2000,Y10T14,0.27,27,_T,3.563
2111,IRQ,2000,Y15T19,3.4,5,_T,3.563
2112,IRQ,2000,Y10T19,1.73,11,_T,3.563
2113,IRQ,2000,Y10T19,1.49,10,_T,3.563
2114,IRQ,2000,Y10T19,1.97,10,_T,3.563
2115,IRQ,2010,Y10T14,0.23,26,_T,3.436
2116,IRQ,2010,Y15T19,3.06,6,_T,3.436
2117,IRQ,2010,Y10T14,0.38,24,_T,3.436
2118,IRQ,2010,Y15T19,3.92,6,_T,3.436
2119,IRQ,2010,Y10T14,0.31,26,_T,3.436
2120,IRQ,2010,Y15T19,3.5,5,_T,3.436
2121,IRQ,2010,Y10T19,1.78,10,_T,3.436
2122,IRQ,2010,Y10T19,1.54,11,_T,3.436
2123,IRQ,2010,Y10T19,2.02,9,_T,3.436
2124,IRQ,2019,Y10T14,0.13,26,_T,-0.719
2125,IRQ,2019,Y15T19,1.9,6,_T,-0.719
2126,IRQ,2019,Y10T14,0.2,23,_T,-0.719
2127,IRQ,2019,Y15T19,3.72,5,_T,-0.719
2128,IRQ,2019,Y10T14,0.17,24,_T,-0.719
2129,IRQ,2019,Y15T19,2.83,5,_T,-0.719
2130,IRQ,2019,Y10T19,1.44,9,_T,-0.719
2131,IRQ,2019,Y10T19,0.98,11,_T,-0.719
2132,IRQ,2019,Y10T19,1.88,6,_T,-0.719
2133,ISL,2000,Y10T14,0.0,130,_T,6.679
2134,ISL,2000,Y15T19,2.44,2,_T,6.679
2135,ISL,2000,Y10T14,0.0,130,_T,6.679
2136,ISL,2000,Y15T19,20.03,1,_T,6.679
2137,ISL,2000,Y10T14,0.0,130,_T,6.679
2138,ISL,2000,Y15T19,11.44,2,_T,6.679
2139,ISL,2000,Y10T19,5.84,2,_T,6.679
2140,ISL,2000,Y10T19,1.24,2,_T,6.679
2141,ISL,2000,Y10T19,10.23,1,_T,6.679
2142,ISL,2010,Y10T14,0.0,130,_T,-6.504
2143,ISL,2010,Y15T19,2.29,4,_T,-6.504
2144,ISL,2010,Y10T14,5.64,2,_T,-6.504
2145,ISL,2010,Y15T19,10.29,1,_T,-6.504
2146,ISL,2010,Y10T14,2.87,2,_T,-6.504
2147,ISL,2010,Y15T19,6.39,1,_T,-6.504
2148,ISL,2010,Y10T19,4.72,1,_T,-6.504
2149,ISL,2010,Y10T19,1.2,6,_T,-6.504
2150,ISL,2010,Y10T19,8.09,1,_T,-6.504
2151,ISL,2019,Y10T14,0.0,129,_T,14.381
2152,ISL,2019,Y15T19,9.69,1,_T,14.381
2153,ISL,2019,Y10T14,0.0,129,_T,14.381
2154,ISL,2019,Y15T19,27.88,1,_T,14.381
2155,ISL,2019,Y10T14,0.0,129,_T,14.381
2156,ISL,2019,Y15T19,18.89,1,_T,14.381
2157,ISL,2019,Y10T19,9.1,1,_T,14.381
2158,ISL,2019,Y10T19,4.71,1,_T,14.381
2159,ISL,2019,Y10T19,13.3,1,_T,14.381
2160,ISR,2000,Y10T14,0.0,130,_T,4.464
2161,ISR,2000,Y15T19,1.6,3,_T,4.464
2162,ISR,2000,Y10T14,0.31,14,_T,4.464
2163,ISR,2000,Y15T19,10.38,2,_T,4.464
2164,ISR,2000,Y10T14,0.16,19,_T,4.464
2165,ISR,2000,Y15T19,6.12,2,_T,4.464
2166,ISR,2000,Y10T19,3.14,2,_T,4.464
2167,ISR,2000,Y10T19,0.8,5,_T,4.464
2168,ISR,2000,Y10T19,5.37,2,_T,4.464
2169,ISR,2010,Y10T14,0.95,2,_T,1.307
2170,ISR,2010,Y15T19,1.58,2,_T,1.307
2171,ISR,2010,Y10T14,0.59,6,_T,1.307
2172,ISR,2010,Y15T19,4.46,2,_T,1.307
2173,ISR,2010,Y10T14,0.77,4,_T,1.307
2174,ISR,2010,Y15T19,3.06,2,_T,1.307
2175,ISR,2010,Y10T19,1.86,2,_T,1.307
2176,ISR,2010,Y10T19,1.25,2,_T,1.307
2177,ISR,2010,Y10T19,2.43,2,_T,1.307
2178,ISR,2019,Y10T14,0.6,2,_T,1.875
2179,ISR,2019,Y15T19,1.33,1,_T,1.875
2180,ISR,2019,Y10T14,0.47,3,_T,1.875
2181,ISR,2019,Y15T19,3.45,2,_T,1.875
2182,ISR,2019,Y10T14,0.54,3,_T,1.875
2183,ISR,2019,Y15T19,2.42,2,_T,1.875
2184,ISR,2019,Y10T19,1.43,2,_T,1.875
2185,ISR,2019,Y10T19,0.95,1,_T,1.875
2186,ISR,2019,Y10T19,1.89,2,_T,1.875
2187,ITA,2000,Y10T14,0.15,15,_T,0.863
2188,ITA,2000,Y15T19,1.5,2,_T,0.863
2189,ITA,2000,Y10T14,0.6,6,_T,0.863
2190,ITA,2000,Y15T19,3.36,2,_T,0.863
2191,ITA,2000,Y10T14,0.38,9,_T,0.863
2192,ITA,2000,Y15T19,2.45,2,_T,0.863
2193,ITA,2000,Y10T19,1.46,4,_T,0.863
2194,ITA,2000,Y10T19,0.85,5,_T,0.863
2195,ITA,2000,Y10T19,2.04,3,_T,0.863
2196,ITA,2010,Y10T14,0.0,130,_T,4.524
2197,ITA,2010,Y15T19,0.78,4,_T,4.524
2198,ITA,2010,Y10T14,0.64,4,_T,4.524
