,REF_AREA,TIME_PERIOD,INDICATOR,AGE,OBS_VALUE
3326,CYM,2013,DM_NET_MG_RATE,_T,16.764
3327,CYP,2013,DM_NET_MG_RATE,_T,3.801
3328,CZE,2013,DM_NET_MG_RATE,_T,-0.148
3329,DEU,2013,DM_NET_MG_RATE,_T,4.203
3330,DJI,2013,DM_NET_MG_RATE,_T,2.094
3331,DMA,2013,DM_NET_MG_RATE,_T,-6.446
3332,DNK,2013,DM_NET_MG_RATE,_T,3.701
3333,DOM,2013,DM_NET_MG_RATE,_T,-3.004
3334,DZA,2013,DM_NET_MG_RATE,_T,-0.931
3335,ECU,2013,DM_NET_MG_RATE,_T,-0.391
3336,EGY,2013,DM_NET_MG_RATE,_T,1.751
3337,ERI,2013,DM_NET_MG_RATE,_T,-10.269
3338,ESP,2013,DM_NET_MG_RATE,_T,-5.443
3339,EST,2013,DM_NET_MG_RATE,_T,-2.009
3340,ETH,2013,DM_NET_MG_RATE,_T,0.834
3341,FIN,2013,DM_NET_MG_RATE,_T,3.32
3342,FJI,2013,DM_NET_MG_RATE,_T,-11.97
3343,FLK,2013,DM_NET_MG_RATE,_T,18.586
3344,FRA,2013,DM_NET_MG_RATE,_T,0.577
3345,FRO,2013,DM_NET_MG_RATE,_T,-2.434
3346,FSM,2013,DM_NET_MG_RATE,_T,-14.27
3347,GAB,2013,DM_NET_MG_RATE,_T,10.345
3348,GBR,2013,DM_NET_MG_RATE,_T,4.178
3349,GEO,2013,DM_NET_MG_RATE,_T,-7.153
3350,GHA,2013,DM_NET_MG_RATE,_T,-0.087
3351,GIB,2013,DM_NET_MG_RATE,_T,-3.112
3352,GIN,2013,DM_NET_MG_RATE,_T,-2.633
3353,GLP,2013,DM_NET_MG_RATE,_T,-8.608
3354,GMB,2013,DM_NET_MG_RATE,_T,-1.169
3355,GNB,2013,DM_NET_MG_RATE,_T,-0.821
3356,GNQ,2013,DM_NET_MG_RATE,_T,14.659
3357,GRC,2013,DM_NET_MG_RATE,_T,-2.886
3358,GRD,2013,DM_NET_MG_RATE,_T,-1.623
3359,GRL,2013,DM_NET_MG_RATE,_T,-8.698
3360,GTM,2013,DM_NET_MG_RATE,_T,-2.31
3361,GUF,2013,DM_NET_MG_RATE,_T,3.783
3362,GUM,2013,DM_NET_MG_RATE,_T,-11.032
3363,GUY,2013,DM_NET_MG_RATE,_T,-9.205
3364,HKG,2013,DM_NET_MG_RATE,_T,3.397
3365,HND,2013,DM_NET_MG_RATE,_T,-0.68
3366,HRV,2013,DM_NET_MG_RATE,_T,-2.743
3367,HTI,2013,DM_NET_MG_RATE,_T,-2.953
3368,HUN,2013,DM_NET_MG_RATE,_T,0.535
3369,IDN,2013,DM_NET_MG_RATE,_T,-0.145
3370,IMN,2013,DM_NET_MG_RATE,_T,-3.275
3371,IND,2013,DM_NET_MG_RATE,_T,-0.183
3372,IRL,2013,DM_NET_MG_RATE,_T,-2.615
3373,IRN,2013,DM_NET_MG_RATE,_T,0.298
3374,IRQ,2013,DM_NET_MG_RATE,_T,13.95
3375,ISL,2013,DM_NET_MG_RATE,_T,5.1
3376,ISR,2013,DM_NET_MG_RATE,_T,1.379
3377,ITA,2013,DM_NET_MG_RATE,_T,2.563
3378,JAM,2013,DM_NET_MG_RATE,_T,-4.077
3379,JOR,2013,DM_NET_MG_RATE,_T,106.244
3380,JPN,2013,DM_NET_MG_RATE,_T,1.056
3381,KAZ,2013,DM_NET_MG_RATE,_T,0.468
3382,KEN,2013,DM_NET_MG_RATE,_T,-1.286
3383,KGZ,2013,DM_NET_MG_RATE,_T,-6.48
3384,KHM,2013,DM_NET_MG_RATE,_T,-3.112
3385,KIR,2013,DM_NET_MG_RATE,_T,-8.393
3386,KNA,2013,DM_NET_MG_RATE,_T,-3.991
3387,KOR,2013,DM_NET_MG_RATE,_T,5.77
3388,KWT,2013,DM_NET_MG_RATE,_T,53.555
3389,LAO,2013,DM_NET_MG_RATE,_T,-3.819
3390,LBN,2013,DM_NET_MG_RATE,_T,138.069
3391,LBR,2013,DM_NET_MG_RATE,_T,-4.956
3392,LBY,2013,DM_NET_MG_RATE,_T,4.313
3393,LCA,2013,DM_NET_MG_RATE,_T,0
3394,LIE,2013,DM_NET_MG_RATE,_T,5.315
3395,LKA,2013,DM_NET_MG_RATE,_T,-4.589
3396,LSO,2013,DM_NET_MG_RATE,_T,-3.106
3397,LTU,2013,DM_NET_MG_RATE,_T,-7.495
3398,LUX,2013,DM_NET_MG_RATE,_T,19.623
3399,LVA,2013,DM_NET_MG_RATE,_T,-6.135
3400,MAC,2013,DM_NET_MG_RATE,_T,10.244
3401,MAF,2013,DM_NET_MG_RATE,_T,-28.003
3402,MAR,2013,DM_NET_MG_RATE,_T,-1.981
3403,MCO,2013,DM_NET_MG_RATE,_T,27.467
3404,MDA,2013,DM_NET_MG_RATE,_T,-26.182
3405,MDG,2013,DM_NET_MG_RATE,_T,0.021
3406,MDV,2013,DM_NET_MG_RATE,_T,17.098
3407,MEX,2013,DM_NET_MG_RATE,_T,-0.867
3408,MHL,2013,DM_NET_MG_RATE,_T,-36.363
3409,MKD,2013,DM_NET_MG_RATE,_T,-0.826
3410,MLI,2013,DM_NET_MG_RATE,_T,-2.409
3411,MLT,2013,DM_NET_MG_RATE,_T,16.94
3412,MMR,2013,DM_NET_MG_RATE,_T,-1.241
3413,MNE,2013,DM_NET_MG_RATE,_T,-1.565
3414,MNG,2013,DM_NET_MG_RATE,_T,-0.536
3415,MNP,2013,DM_NET_MG_RATE,_T,-17.235
3416,MOZ,2013,DM_NET_MG_RATE,_T,0.89
3417,MRT,2013,DM_NET_MG_RATE,_T,-0.798
3418,MSR,2013,DM_NET_MG_RATE,_T,6.205
3419,MTQ,2013,DM_NET_MG_RATE,_T,-9.742
3420,MUS,2013,DM_NET_MG_RATE,_T,-2.424
3421,MWI,2013,DM_NET_MG_RATE,_T,-0.805
3422,MYS,2013,DM_NET_MG_RATE,_T,3.395
3423,MYT,2013,DM_NET_MG_RATE,_T,3.793
3424,NAM,2013,DM_NET_MG_RATE,_T,-3.884
3425,NCL,2013,DM_NET_MG_RATE,_T,6.753
3426,NER,2013,DM_NET_MG_RATE,_T,-0.137
3427,NGA,2013,DM_NET_MG_RATE,_T,0.061
3428,NIC,2013,DM_NET_MG_RATE,_T,-4.335
3429,NIU,2013,DM_NET_MG_RATE,_T,2.744
3430,NLD,2013,DM_NET_MG_RATE,_T,3.044
3431,NOR,2013,DM_NET_MG_RATE,_T,8.001
3432,NPL,2013,DM_NET_MG_RATE,_T,-13.532
3433,NRU,2013,DM_NET_MG_RATE,_T,-3.174
3434,NZL,2013,DM_NET_MG_RATE,_T,5.08
3435,OMN,2013,DM_NET_MG_RATE,_T,43.099
3436,PAK,2013,DM_NET_MG_RATE,_T,-9.24
3437,PAN,2013,DM_NET_MG_RATE,_T,1.552
3438,PER,2013,DM_NET_MG_RATE,_T,-3.163
3439,PHL,2013,DM_NET_MG_RATE,_T,-2.003
3440,PLW,2013,DM_NET_MG_RATE,_T,-2.804
3441,PNG,2013,DM_NET_MG_RATE,_T,4.288
3442,POL,2013,DM_NET_MG_RATE,_T,-0.715
3443,PRI,2013,DM_NET_MG_RATE,_T,-14.521
3444,PRK,2013,DM_NET_MG_RATE,_T,-0.117
3445,PRT,2013,DM_NET_MG_RATE,_T,-3.498
3446,PRY,2013,DM_NET_MG_RATE,_T,-2.866
3447,PSE,2013,DM_NET_MG_RATE,_T,-6.279
3448,PYF,2013,DM_NET_MG_RATE,_T,-6.88
3449,QAT,2013,DM_NET_MG_RATE,_T,69.971
3450,REU,2013,DM_NET_MG_RATE,_T,-6.307
3451,ROU,2013,DM_NET_MG_RATE,_T,-0.692
3452,RUS,2013,DM_NET_MG_RATE,_T,2.027
3453,RWA,2013,DM_NET_MG_RATE,_T,-1.425
3454,SAU,2013,DM_NET_MG_RATE,_T,2.472
3455,SDN,2013,DM_NET_MG_RATE,_T,-5.135
3456,SEN,2013,DM_NET_MG_RATE,_T,-3.366
3457,SGP,2013,DM_NET_MG_RATE,_T,12.397
3458,SHN,2013,DM_NET_MG_RATE,_T,10.455
3459,SLB,2013,DM_NET_MG_RATE,_T,-2.748
3460,SLE,2013,DM_NET_MG_RATE,_T,0.398
3461,SLV,2013,DM_NET_MG_RATE,_T,-7.904
3462,SMR,2013,DM_NET_MG_RATE,_T,3.279
3463,SOM,2013,DM_NET_MG_RATE,_T,1.613
3464,SPM,2013,DM_NET_MG_RATE,_T,-0.832
3465,SRB,2013,DM_NET_MG_RATE,_T,0.952
3466,SSD,2013,DM_NET_MG_RATE,_T,5.899
3467,STP,2013,DM_NET_MG_RATE,_T,-9.15
3468,SUR,2013,DM_NET_MG_RATE,_T,-1.733
3469,SVK,2013,DM_NET_MG_RATE,_T,0.236
3470,SVN,2013,DM_NET_MG_RATE,_T,0.101
3471,SWE,2013,DM_NET_MG_RATE,_T,7.581
3472,SWZ,2013,DM_NET_MG_RATE,_T,-9.489
3473,SXM,2013,DM_NET_MG_RATE,_T,43.818
3474,SYC,2013,DM_NET_MG_RATE,_T,3.347
3475,SYR,2013,DM_NET_MG_RATE,_T,-92.4
3476,TCA,2013,DM_NET_MG_RATE,_T,40.597
3477,TCD,2013,DM_NET_MG_RATE,_T,3.933
3478,TGO,2013,DM_NET_MG_RATE,_T,-0.279
3479,THA,2013,DM_NET_MG_RATE,_T,0.972
3480,TJK,2013,DM_NET_MG_RATE,_T,-3.052
3481,TKL,2013,DM_NET_MG_RATE,_T,8.697
3482,TKM,2013,DM_NET_MG_RATE,_T,-1.725
3483,TLS,2013,DM_NET_MG_RATE,_T,-1.359
3484,TON,2013,DM_NET_MG_RATE,_T,-23.602
3485,TTO,2013,DM_NET_MG_RATE,_T,-0.552
3486,TUN,2013,DM_NET_MG_RATE,_T,-2.388
3487,TUR,2013,DM_NET_MG_RATE,_T,5.152
3488,TUV,2013,DM_NET_MG_RATE,_T,-13.662
3489,TWN,2013,DM_NET_MG_RATE,_T,1.441
3490,TZA,2013,DM_NET_MG_RATE,_T,0.027
3491,UGA,2013,DM_NET_MG_RATE,_T,-4.994
3492,UKR,2013,DM_NET_MG_RATE,_T,0.752
3493,UNICEF_EAP,2013,DM_NET_MG_RATE,_T,0.173
3494,UNICEF_EAPRO,2013,DM_NET_MG_RATE,_T,-0.167
3495,UNICEF_ECARO,2013,DM_NET_MG_RATE,_T,0.172
3496,UNICEF_EECA,2013,DM_NET_MG_RATE,_T,1.003
3497,UNICEF_ESA,2013,DM_NET_MG_RATE,_T,-0.424
3498,UNICEF_ESARO,2013,DM_NET_MG_RATE,_T,-0.053
3499,UNICEF_LAC,2013,DM_NET_MG_RATE,_T,-0.801
3500,UNICEF_LACRO,2013,DM_NET_MG_RATE,_T,-0.802
3501,UNICEF_MENA,2013,DM_NET_MG_RATE,_T,1.286
3502,UNICEF_MENARO,2013,DM_NET_MG_RATE,_T,0.772
3503,UNICEF_NA,2013,DM_NET_MG_RATE,_T,4.421
3504,UNICEF_ROSA,2013,DM_NET_MG_RATE,_T,-1.588
3505,UNICEF_SA,2013,DM_NET_MG_RATE,_T,-1.588
3506,UNICEF_WCA,2013,DM_NET_MG_RATE,_T,-0.56
3507,UNICEF_WCARO,2013,DM_NET_MG_RATE,_T,-0.56
3508,UNICEF_WE,2013,DM_NET_MG_RATE,_T,1.707
3509,UNSDG_LDC,2013,DM_NET_MG_RATE,_T,-1.069
3510,URY,2013,DM_NET_MG_RATE,_T,-1.671
3511,USA,2013,DM_NET_MG_RATE,_T,4.144
3512,UZB,2013,DM_NET_MG_RATE,_T,-0.68
3513,VAT,2013,DM_NET_MG_RATE,_T,0
3514,VCT,2013,DM_NET_MG_RATE,_T,-14.498
3515,VEN,2013,DM_NET_MG_RATE,_T,-1.936
3516,VGB,2013,DM_NET_MG_RATE,_T,5.739
3517,VIR,2013,DM_NET_MG_RATE,_T,-8.212
3518,VNM,2013,DM_NET_MG_RATE,_T,-0.053
3519,VUT,2013,DM_NET_MG_RATE,_T,-3.121
3520,WLF,2013,DM_NET_MG_RATE,_T,-22.312
3521,WORLD,2013,DM_NET_MG_RATE,_T,0
3522,WSM,2013,DM_NET_MG_RATE,_T,-15.789
3523,XKX,2013,DM_NET_MG_RATE,_T,-22.156
3524,YEM,2013,DM_NET_MG_RATE,_T,-0.879
3525,ZAF,2013,DM_NET_MG_RATE,_T,1.185
3526,ZMB,2013,DM_NET_MG_RATE,_T,1.023
3527,ZWE,2013,DM_NET_MG_RATE,_T,-4.41
3528,ABW,2014,DM_NET_MG_RATE,_T,0.849
3529,AFG,2014,DM_NET_MG_RATE,_T,7.842
3530,AGO,2014,DM_NET_MG_RATE,_T,3.12
3531,AIA,2014,DM_NET_MG_RATE,_T,28.903
3532,ALB,2014,DM_NET_MG_RATE,_T,-4.934
3533,AND,2014,DM_NET_MG_RATE,_T,-1.172
3534,ARE,2014,DM_NET_MG_RATE,_T,-1.691
3535,ARG,2014,DM_NET_MG_RATE,_T,0.135
3536,ARM,2014,DM_NET_MG_RATE,_T,-9.558
3537,ASM,2014,DM_NET_MG_RATE,_T,-30.225
3538,ATG,2014,DM_NET_MG_RATE,_T,1.211
3539,AUS,2014,DM_NET_MG_RATE,_T,8.479
3540,AUT,2014,DM_NET_MG_RATE,_T,8.727
3541,AZE,2014,DM_NET_MG_RATE,_T,0.111
3542,BDI,2014,DM_NET_MG_RATE,_T,-0.653
3543,BEL,2014,DM_NET_MG_RATE,_T,5.122
3544,BEN,2014,DM_NET_MG_RATE,_T,0.345
3545,BES,2014,DM_NET_MG_RATE,_T,21.947
3546,BFA,2014,DM_NET_MG_RATE,_T,-0.991
3547,BGD,2014,DM_NET_MG_RATE,_T,-1.407
3548,BGR,2014,DM_NET_MG_RATE,_T,-2.104
3549,BHR,2014,DM_NET_MG_RATE,_T,28.089
3550,BHS,2014,DM_NET_MG_RATE,_T,2.574
3551,BIH,2014,DM_NET_MG_RATE,_T,-9.951
3552,BLM,2014,DM_NET_MG_RATE,_T,13.301
3553,BLR,2014,DM_NET_MG_RATE,_T,1.262
3554,BLZ,2014,DM_NET_MG_RATE,_T,4.129
3555,BMU,2014,DM_NET_MG_RATE,_T,-3.672
3556,BOL,2014,DM_NET_MG_RATE,_T,-1.005
3557,BRA,2014,DM_NET_MG_RATE,_T,0.123
3558,BRB,2014,DM_NET_MG_RATE,_T,-0.234
3559,BRN,2014,DM_NET_MG_RATE,_T,-1.065
3560,BTN,2014,DM_NET_MG_RATE,_T,-1.181
3561,BWA,2014,DM_NET_MG_RATE,_T,0.504
3562,CAF,2014,DM_NET_MG_RATE,_T,-35.722
3563,CAN,2014,DM_NET_MG_RATE,_T,5.542
3564,CHE,2014,DM_NET_MG_RATE,_T,9.556
3565,CHL,2014,DM_NET_MG_RATE,_T,2.985
3566,CHN,2014,DM_NET_MG_RATE,_T,-0.143
3567,CIV,2014,DM_NET_MG_RATE,_T,-1
3568,CMR,2014,DM_NET_MG_RATE,_T,4.341
3569,COD,2014,DM_NET_MG_RATE,_T,0.486
3570,COG,2014,DM_NET_MG_RATE,_T,-4.359
3571,COK,2014,DM_NET_MG_RATE,_T,-16.7
3572,COL,2014,DM_NET_MG_RATE,_T,-1.445
3573,COM,2014,DM_NET_MG_RATE,_T,-2.193
3574,CPV,2014,DM_NET_MG_RATE,_T,-2.805
3575,CRI,2014,DM_NET_MG_RATE,_T,0.825
3576,CUB,2014,DM_NET_MG_RATE,_T,-1.283
3577,CUW,2014,DM_NET_MG_RATE,_T,6.36
3578,CYM,2014,DM_NET_MG_RATE,_T,16.603
3579,CYP,2014,DM_NET_MG_RATE,_T,3.802
3580,CZE,2014,DM_NET_MG_RATE,_T,0.476
3581,DEU,2014,DM_NET_MG_RATE,_T,4.518
3582,DJI,2014,DM_NET_MG_RATE,_T,1.923
3583,DMA,2014,DM_NET_MG_RATE,_T,21.052
3584,DNK,2014,DM_NET_MG_RATE,_T,3.842
3585,DOM,2014,DM_NET_MG_RATE,_T,-2.957
3586,DZA,2014,DM_NET_MG_RATE,_T,-0.93
3587,ECU,2014,DM_NET_MG_RATE,_T,0.143
3588,EGY,2014,DM_NET_MG_RATE,_T,0.062
3589,ERI,2014,DM_NET_MG_RATE,_T,-22.558
3590,ESP,2014,DM_NET_MG_RATE,_T,-2.04
3591,EST,2014,DM_NET_MG_RATE,_T,-0.427
3592,ETH,2014,DM_NET_MG_RATE,_T,1.034
3593,FIN,2014,DM_NET_MG_RATE,_T,2.925
3594,FJI,2014,DM_NET_MG_RATE,_T,-11.968
3595,FLK,2014,DM_NET_MG_RATE,_T,19.081
3596,FRA,2014,DM_NET_MG_RATE,_T,0.418
3597,FRO,2014,DM_NET_MG_RATE,_T,-2.288
3598,FSM,2014,DM_NET_MG_RATE,_T,-13.502
3599,GAB,2014,DM_NET_MG_RATE,_T,8.457
3600,GBR,2014,DM_NET_MG_RATE,_T,4.044
3601,GEO,2014,DM_NET_MG_RATE,_T,-4.241
3602,GHA,2014,DM_NET_MG_RATE,_T,-0.224
3603,GIB,2014,DM_NET_MG_RATE,_T,-3.106
3604,GIN,2014,DM_NET_MG_RATE,_T,-2.005
3605,GLP,2014,DM_NET_MG_RATE,_T,-10.555
3606,GMB,2014,DM_NET_MG_RATE,_T,-1.277
3607,GNB,2014,DM_NET_MG_RATE,_T,-0.799
3608,GNQ,2014,DM_NET_MG_RATE,_T,14.033
3609,GRC,2014,DM_NET_MG_RATE,_T,-2.779
3610,GRD,2014,DM_NET_MG_RATE,_T,-1.609
3611,GRL,2014,DM_NET_MG_RATE,_T,-9.409
3612,GTM,2014,DM_NET_MG_RATE,_T,-2.568
3613,GUF,2014,DM_NET_MG_RATE,_T,0
3614,GUM,2014,DM_NET_MG_RATE,_T,-10.991
3615,GUY,2014,DM_NET_MG_RATE,_T,-8.9
3616,HKG,2014,DM_NET_MG_RATE,_T,3.046
3617,HND,2014,DM_NET_MG_RATE,_T,-0.69
3618,HRV,2014,DM_NET_MG_RATE,_T,-2.995
3619,HTI,2014,DM_NET_MG_RATE,_T,-3.012
3620,HUN,2014,DM_NET_MG_RATE,_T,1.173
3621,IDN,2014,DM_NET_MG_RATE,_T,-0.146
3622,IMN,2014,DM_NET_MG_RATE,_T,-3.285
3623,IND,2014,DM_NET_MG_RATE,_T,-0.238
3624,IRL,2014,DM_NET_MG_RATE,_T,0.154
3625,IRN,2014,DM_NET_MG_RATE,_T,8.201
3626,IRQ,2014,DM_NET_MG_RATE,_T,0.286
3627,ISL,2014,DM_NET_MG_RATE,_T,3.412
3628,ISR,2014,DM_NET_MG_RATE,_T,1.379
3629,ITA,2014,DM_NET_MG_RATE,_T,0.831
3630,JAM,2014,DM_NET_MG_RATE,_T,-4.061
3631,JOR,2014,DM_NET_MG_RATE,_T,97.262
3632,JPN,2014,DM_NET_MG_RATE,_T,1.094
3633,KAZ,2014,DM_NET_MG_RATE,_T,-0.358
3634,KEN,2014,DM_NET_MG_RATE,_T,-1.579
3635,KGZ,2014,DM_NET_MG_RATE,_T,-5.647
3636,KHM,2014,DM_NET_MG_RATE,_T,-3.212
3637,KIR,2014,DM_NET_MG_RATE,_T,-8.461
3638,KNA,2014,DM_NET_MG_RATE,_T,-3.989
3639,KOR,2014,DM_NET_MG_RATE,_T,5.878
3640,KWT,2014,DM_NET_MG_RATE,_T,-22.316
3641,LAO,2014,DM_NET_MG_RATE,_T,-3.828
3642,LBN,2014,DM_NET_MG_RATE,_T,49.165
3643,LBR,2014,DM_NET_MG_RATE,_T,-5.889
3644,LBY,2014,DM_NET_MG_RATE,_T,-0.281
3645,LCA,2014,DM_NET_MG_RATE,_T,0
3646,LIE,2014,DM_NET_MG_RATE,_T,4.675
3647,LKA,2014,DM_NET_MG_RATE,_T,-4.595
3648,LSO,2014,DM_NET_MG_RATE,_T,-2.605
3649,LTU,2014,DM_NET_MG_RATE,_T,-6.948
3650,LUX,2014,DM_NET_MG_RATE,_T,20.313
3651,LVA,2014,DM_NET_MG_RATE,_T,-5.863
3652,MAC,2014,DM_NET_MG_RATE,_T,10.033
3653,MAF,2014,DM_NET_MG_RATE,_T,-24.203
3654,MAR,2014,DM_NET_MG_RATE,_T,-2.102
3655,MCO,2014,DM_NET_MG_RATE,_T,27.734
3656,MDA,2014,DM_NET_MG_RATE,_T,-19.916
3657,MDG,2014,DM_NET_MG_RATE,_T,0.02
3658,MDV,2014,DM_NET_MG_RATE,_T,30.538
3659,MEX,2014,DM_NET_MG_RATE,_T,-0.845
3660,MHL,2014,DM_NET_MG_RATE,_T,-37.024
3661,MKD,2014,DM_NET_MG_RATE,_T,-0.758
3662,MLI,2014,DM_NET_MG_RATE,_T,-2.852
3663,MLT,2014,DM_NET_MG_RATE,_T,19.163
3664,MMR,2014,DM_NET_MG_RATE,_T,-1.466
3665,MNE,2014,DM_NET_MG_RATE,_T,-2.742
3666,MNG,2014,DM_NET_MG_RATE,_T,0.28
3667,MNP,2014,DM_NET_MG_RATE,_T,-16.911
3668,MOZ,2014,DM_NET_MG_RATE,_T,1.215
3669,MRT,2014,DM_NET_MG_RATE,_T,-0.776
3670,MSR,2014,DM_NET_MG_RATE,_T,14.349
3671,MTQ,2014,DM_NET_MG_RATE,_T,0
3672,MUS,2014,DM_NET_MG_RATE,_T,-2.267
3673,MWI,2014,DM_NET_MG_RATE,_T,-0.625
3674,MYS,2014,DM_NET_MG_RATE,_T,3.101
3675,MYT,2014,DM_NET_MG_RATE,_T,6.02
3676,NAM,2014,DM_NET_MG_RATE,_T,-3.829
3677,NCL,2014,DM_NET_MG_RATE,_T,1.818
3678,NER,2014,DM_NET_MG_RATE,_T,0.2
3679,NGA,2014,DM_NET_MG_RATE,_T,-0.275
3680,NIC,2014,DM_NET_MG_RATE,_T,-4.11
3681,NIU,2014,DM_NET_MG_RATE,_T,3.273
3682,NLD,2014,DM_NET_MG_RATE,_T,3.242
3683,NOR,2014,DM_NET_MG_RATE,_T,7.535
3684,NPL,2014,DM_NET_MG_RATE,_T,-11.23
3685,NRU,2014,DM_NET_MG_RATE,_T,-2.829
3686,NZL,2014,DM_NET_MG_RATE,_T,10.812
3687,OMN,2014,DM_NET_MG_RATE,_T,19.111
3688,PAK,2014,DM_NET_MG_RATE,_T,-9.738
3689,PAN,2014,DM_NET_MG_RATE,_T,1.829
3690,PER,2014,DM_NET_MG_RATE,_T,-1.659
3691,PHL,2014,DM_NET_MG_RATE,_T,-2.345
3692,PLW,2014,DM_NET_MG_RATE,_T,-2.862
3693,PNG,2014,DM_NET_MG_RATE,_T,3.887
3694,POL,2014,DM_NET_MG_RATE,_T,-0.628
3695,PRI,2014,DM_NET_MG_RATE,_T,-18.084
3696,PRK,2014,DM_NET_MG_RATE,_T,-0.121
3697,PRT,2014,DM_NET_MG_RATE,_T,-2.881
3698,PRY,2014,DM_NET_MG_RATE,_T,-2.785
3699,PSE,2014,DM_NET_MG_RATE,_T,-6.16
3700,PYF,2014,DM_NET_MG_RATE,_T,-5.737
3701,QAT,2014,DM_NET_MG_RATE,_T,84.624
3702,REU,2014,DM_NET_MG_RATE,_T,0
3703,ROU,2014,DM_NET_MG_RATE,_T,-1.022
3704,RUS,2014,DM_NET_MG_RATE,_T,1.809
3705,RWA,2014,DM_NET_MG_RATE,_T,-1.321
3706,SAU,2014,DM_NET_MG_RATE,_T,2.042
3707,SDN,2014,DM_NET_MG_RATE,_T,2.3
3708,SEN,2014,DM_NET_MG_RATE,_T,-2.673
3709,SGP,2014,DM_NET_MG_RATE,_T,10.881
3710,SHN,2014,DM_NET_MG_RATE,_T,12.442
3711,SLB,2014,DM_NET_MG_RATE,_T,-2.679
3712,SLE,2014,DM_NET_MG_RATE,_T,0.068
3713,SLV,2014,DM_NET_MG_RATE,_T,-7.881
3714,SMR,2014,DM_NET_MG_RATE,_T,3.572
3715,SOM,2014,DM_NET_MG_RATE,_T,0.456
3716,SPM,2014,DM_NET_MG_RATE,_T,1.003
3717,SRB,2014,DM_NET_MG_RATE,_T,1.071
3718,SSD,2014,DM_NET_MG_RATE,_T,-41.188
3719,STP,2014,DM_NET_MG_RATE,_T,-9.043
3720,SUR,2014,DM_NET_MG_RATE,_T,-1.696
3721,SVK,2014,DM_NET_MG_RATE,_T,0.195
3722,SVN,2014,DM_NET_MG_RATE,_T,-0.108
3723,SWE,2014,DM_NET_MG_RATE,_T,7.793
3724,SWZ,2014,DM_NET_MG_RATE,_T,-9.359
3725,SXM,2014,DM_NET_MG_RATE,_T,23.352
3726,SYC,2014,DM_NET_MG_RATE,_T,2.687
3727,SYR,2014,DM_NET_MG_RATE,_T,-70.161
3728,TCA,2014,DM_NET_MG_RATE,_T,29.141
3729,TCD,2014,DM_NET_MG_RATE,_T,1.522
3730,TGO,2014,DM_NET_MG_RATE,_T,-0.272
3731,THA,2014,DM_NET_MG_RATE,_T,0.792
3732,TJK,2014,DM_NET_MG_RATE,_T,-2.63
3733,TKL,2014,DM_NET_MG_RATE,_T,-33.601
3734,TKM,2014,DM_NET_MG_RATE,_T,-1.695
3735,TLS,2014,DM_NET_MG_RATE,_T,-1.337
3736,TON,2014,DM_NET_MG_RATE,_T,-23.393
3737,TTO,2014,DM_NET_MG_RATE,_T,-0.551
3738,TUN,2014,DM_NET_MG_RATE,_T,-2.324
3739,TUR,2014,DM_NET_MG_RATE,_T,9.041
3740,TUV,2014,DM_NET_MG_RATE,_T,-13.849
3741,TWN,2014,DM_NET_MG_RATE,_T,1.406
3742,TZA,2014,DM_NET_MG_RATE,_T,-0.415
3743,UGA,2014,DM_NET_MG_RATE,_T,-2.536
3744,UKR,2014,DM_NET_MG_RATE,_T,-1.454
3745,UNICEF_EAP,2014,DM_NET_MG_RATE,_T,0.119
3746,UNICEF_EAPRO,2014,DM_NET_MG_RATE,_T,-0.231
3747,UNICEF_ECARO,2014,DM_NET_MG_RATE,_T,0.951
3748,UNICEF_EECA,2014,DM_NET_MG_RATE,_T,1.49
3749,UNICEF_ESA,2014,DM_NET_MG_RATE,_T,-0.458
3750,UNICEF_ESARO,2014,DM_NET_MG_RATE,_T,-0.676
3751,UNICEF_LAC,2014,DM_NET_MG_RATE,_T,-0.705
3752,UNICEF_LACRO,2014,DM_NET_MG_RATE,_T,-0.706
3753,UNICEF_MENA,2014,DM_NET_MG_RATE,_T,0.91
3754,UNICEF_MENARO,2014,DM_NET_MG_RATE,_T,1.016
3755,UNICEF_NA,2014,DM_NET_MG_RATE,_T,4.055
3756,UNICEF_ROSA,2014,DM_NET_MG_RATE,_T,-1.543
3757,UNICEF_SA,2014,DM_NET_MG_RATE,_T,-1.543
3758,UNICEF_WCA,2014,DM_NET_MG_RATE,_T,-0.517
3759,UNICEF_WCARO,2014,DM_NET_MG_RATE,_T,-0.517
3760,UNICEF_WE,2014,DM_NET_MG_RATE,_T,1.954
3761,UNSDG_LDC,2014,DM_NET_MG_RATE,_T,-1.221
3762,URY,2014,DM_NET_MG_RATE,_T,-1.448
3763,USA,2014,DM_NET_MG_RATE,_T,3.892
3764,UZB,2014,DM_NET_MG_RATE,_T,-0.669
3765,VAT,2014,DM_NET_MG_RATE,_T,0
3766,VCT,2014,DM_NET_MG_RATE,_T,-12.041
3767,VEN,2014,DM_NET_MG_RATE,_T,-2.066
3768,VGB,2014,DM_NET_MG_RATE,_T,9.009
3769,VIR,2014,DM_NET_MG_RATE,_T,-7.21
3770,VNM,2014,DM_NET_MG_RATE,_T,-0.053
3771,VUT,2014,DM_NET_MG_RATE,_T,-2.903
3772,WLF,2014,DM_NET_MG_RATE,_T,-17.25
3773,WORLD,2014,DM_NET_MG_RATE,_T,0
3774,WSM,2014,DM_NET_MG_RATE,_T,-15.545
3775,XKX,2014,DM_NET_MG_RATE,_T,-31.38
