,REF_AREA,TIME_PERIOD,INDICATOR,AGE,SEX,OBS_VALUE
1187,CHE,2019,GN_LF_PTCPN,Y_GE15,_T,68.1
1188,CHE,2019,GN_LF_PTCPN,Y_GE15,M,73.4
1189,CHE,2019,GN_IDX,_T,_T,8.1
1190,CHE,2019,GN_IDX_CAT,_T,_T,Very low
1191,CHL,2019,GN_IDX,_T,_T,36.1
1192,CHL,2019,GN_LF_PTCPN,Y_GE15,F,51.8
1193,CHL,2019,GN_UNMPLY,Y_GE15,M,6.8
1194,CHL,2019,GN_LF_PTCPN,Y_GE15,_T,62.4
1195,CHL,2019,GN_UNMPLY,Y_GE15,_T,7.3
1196,CHL,2019,GN_LF_PTCPN,Y_GE15,M,73.4
1197,CHL,2019,GN_UNMPLY,Y_GE15,F,8
1198,CHL,2019,GN_IDX_CAT,_T,_T,Medium
1199,CHN,2019,GN_UNMPLY,Y_GE15,F,4
1200,CHN,2019,GN_UNMPLY,Y_GE15,_T,4.6
1201,CHN,2019,GN_UNMPLY,Y_GE15,M,5.1
1202,CHN,2019,GN_LF_PTCPN,Y_GE15,F,60.6
1203,CHN,2019,GN_LF_PTCPN,Y_GE15,_T,68.2
1204,CHN,2019,GN_LF_PTCPN,Y_GE15,M,75.7
1205,CHN,2019,GN_IT_MOB_OWN,_T,F,94.88
1206,CHN,2019,GN_IT_MOB_OWN,_T,M,97.45
1207,CIV,2019,GN_UNMPLY,Y_GE15,M,2.8
1208,CIV,2019,GN_UNMPLY,Y_GE15,_T,3.2
1209,CIV,2019,GN_UNMPLY,Y_GE15,F,3.8
1210,CIV,2019,GN_IDX,_T,_T,42.8
1211,CIV,2019,GN_LF_PTCPN,Y_GE15,F,44.6
1212,CIV,2019,GN_LF_PTCPN,Y_GE15,_T,53.7
1213,CIV,2019,GN_LF_PTCPN,Y_GE15,M,62.6
1214,CIV,2019,GN_IT_MOB_OWN,_T,F,64.34
1215,CIV,2019,GN_IT_MOB_OWN,_T,M,71.03
1216,CIV,2019,GN_IDX_CAT,_T,_T,High
1217,CMR,2019,GN_UNMPLY,Y_GE15,M,2.9
1218,CMR,2019,GN_UNMPLY,Y_GE15,_T,3.3
1219,CMR,2019,GN_UNMPLY,Y_GE15,F,3.8
1220,CMR,2019,GN_IDX,_T,_T,51.8
1221,CMR,2019,GN_LF_PTCPN,Y_GE15,F,71.3
1222,CMR,2019,GN_LF_PTCPN,Y_GE15,_T,76.1
1223,CMR,2019,GN_LF_PTCPN,Y_GE15,M,81
1224,CMR,2019,GN_IDX_CAT,_T,_T,Very high
1225,COD,2019,GN_UNMPLY,Y_GE15,F,3.2
1226,COD,2019,GN_IDX,_T,_T,39.5
1227,COD,2019,GN_UNMPLY,Y_GE15,_T,4.1
1228,COD,2019,GN_UNMPLY,Y_GE15,M,5
1229,COD,2019,GN_LF_PTCPN,Y_GE15,F,61
1230,COD,2019,GN_LF_PTCPN,Y_GE15,_T,63.6
1231,COD,2019,GN_LF_PTCPN,Y_GE15,M,66.2
1232,COD,2019,GN_IDX_CAT,_T,_T,Medium
1233,COG,2019,GN_UNMPLY,Y_GE15,F,10.2
1234,COG,2019,GN_LF_PTCPN,Y_GE15,F,67.6
1235,COG,2019,GN_LF_PTCPN,Y_GE15,_T,69.4
1236,COG,2019,GN_LF_PTCPN,Y_GE15,M,71.2
1237,COG,2019,GN_UNMPLY,Y_GE15,M,9
1238,COG,2019,GN_UNMPLY,Y_GE15,_T,9.6
1239,COL,2019,GN_UNMPLY,Y_GE15,_T,10
1240,COL,2019,GN_UNMPLY,Y_GE15,F,12.8
1241,COL,2019,GN_IDX,_T,_T,15
1242,COL,2019,GN_LF_PTCPN,Y_GE15,F,56.2
1243,COL,2019,GN_LF_PTCPN,Y_GE15,_T,67.8
1244,COL,2019,GN_UNMPLY,Y_GE15,M,7.9
1245,COL,2019,GN_IT_MOB_OWN,_T,M,71.91
1246,COL,2019,GN_IT_MOB_OWN,_T,F,74.18
1247,COL,2019,GN_LF_PTCPN,Y_GE15,M,80.1
1248,COL,2019,GN_IDX_CAT,_T,_T,Very low
1249,COM,2019,GN_UNMPLY,Y_GE15,F,10
1250,COM,2019,GN_LF_PTCPN,Y_GE15,F,34.4
1251,COM,2019,GN_LF_PTCPN,Y_GE15,_T,45.5
1252,COM,2019,GN_LF_PTCPN,Y_GE15,M,56.6
1253,COM,2019,GN_UNMPLY,Y_GE15,M,6.3
1254,COM,2019,GN_UNMPLY,Y_GE15,_T,7.7
1255,CPV,2019,GN_UNMPLY,Y_GE15,F,11.5
1256,CPV,2019,GN_UNMPLY,Y_GE15,_T,12.1
1257,CPV,2019,GN_UNMPLY,Y_GE15,M,12.6
1258,CPV,2019,GN_LF_PTCPN,Y_GE15,F,53.4
1259,CPV,2019,GN_LF_PTCPN,Y_GE15,_T,60.4
1260,CPV,2019,GN_LF_PTCPN,Y_GE15,M,67.3
1261,CPV,2019,GN_IT_MOB_OWN,_T,F,70.83
1262,CPV,2019,GN_IT_MOB_OWN,_T,M,72.53
1263,CRI,2019,GN_UNMPLY,Y_GE15,_T,11.5
1264,CRI,2019,GN_UNMPLY,Y_GE15,F,15
1265,CRI,2019,GN_IDX,_T,_T,27.9
1266,CRI,2019,GN_LF_PTCPN,Y_GE15,F,51.9
1267,CRI,2019,GN_LF_PTCPN,Y_GE15,_T,64.5
1268,CRI,2019,GN_LF_PTCPN,Y_GE15,M,77.2
1269,CRI,2019,GN_UNMPLY,Y_GE15,M,9.1
1270,CRI,2019,GN_IDX_CAT,_T,_T,Low
1271,CUB,2019,GN_UNMPLY,Y_GE15,M,1.6
1272,CUB,2019,GN_UNMPLY,Y_GE15,_T,1.7
1273,CUB,2019,GN_UNMPLY,Y_GE15,F,1.8
1274,CUB,2019,GN_LF_PTCPN,Y_GE15,F,41
1275,CUB,2019,GN_LF_PTCPN,Y_GE15,_T,53.5
1276,CUB,2019,GN_LF_PTCPN,Y_GE15,M,66.3
1277,CYP,2019,GN_IDX,_T,_T,28.3
1278,CYP,2019,GN_LF_PTCPN,Y_GE15,F,58.1
1279,CYP,2019,GN_UNMPLY,Y_GE15,M,6.3
1280,CYP,2019,GN_LF_PTCPN,Y_GE15,_T,63.8
1281,CYP,2019,GN_LF_PTCPN,Y_GE15,M,69.5
1282,CYP,2019,GN_UNMPLY,Y_GE15,_T,7.1
1283,CYP,2019,GN_UNMPLY,Y_GE15,F,8
1284,CYP,2019,GN_IDX_CAT,_T,_T,Low
1285,CZE,2019,GN_UNMPLY,Y_GE15,M,1.7
1286,CZE,2019,GN_IDX,_T,_T,19.8
1287,CZE,2019,GN_UNMPLY,Y_GE15,_T,2
1288,CZE,2019,GN_UNMPLY,Y_GE15,F,2.4
1289,CZE,2019,GN_LF_PTCPN,Y_GE15,F,52.8
1290,CZE,2019,GN_LF_PTCPN,Y_GE15,_T,60.5
1291,CZE,2019,GN_LF_PTCPN,Y_GE15,M,68.6
1292,CZE,2019,GN_IDX_CAT,_T,_T,Very low
1293,DEU,2019,GN_IDX,_T,_T,15
1294,DEU,2019,GN_UNMPLY,Y_GE15,F,2.7
1295,DEU,2019,GN_UNMPLY,Y_GE15,_T,3.1
1296,DEU,2019,GN_UNMPLY,Y_GE15,M,3.5
1297,DEU,2019,GN_LF_PTCPN,Y_GE15,F,55.6
1298,DEU,2019,GN_LF_PTCPN,Y_GE15,_T,61.2
1299,DEU,2019,GN_LF_PTCPN,Y_GE15,M,67.1
1300,DEU,2019,GN_IDX_CAT,_T,_T,Very low
1301,DJI,2019,GN_UNMPLY,Y_GE15,M,10.8
1302,DJI,2019,GN_UNMPLY,Y_GE15,_T,11
1303,DJI,2019,GN_UNMPLY,Y_GE15,F,11.3
1304,DJI,2019,GN_LF_PTCPN,Y_GE15,F,50.7
1305,DJI,2019,GN_LF_PTCPN,Y_GE15,_T,60.1
1306,DJI,2019,GN_LF_PTCPN,Y_GE15,M,68.6
1307,DNK,2019,GN_IDX,_T,_T,10.4
1308,DNK,2019,GN_UNMPLY,Y_GE15,M,4.8
1309,DNK,2019,GN_UNMPLY,Y_GE15,_T,5
1310,DNK,2019,GN_UNMPLY,Y_GE15,F,5.3
1311,DNK,2019,GN_LF_PTCPN,Y_GE15,F,57.9
1312,DNK,2019,GN_LF_PTCPN,Y_GE15,_T,62.2
1313,DNK,2019,GN_LF_PTCPN,Y_GE15,M,66.7
1314,DNK,2019,GN_IDX_CAT,_T,_T,Very low
1315,DOM,2019,GN_IDX,_T,_T,18.2
1316,DOM,2019,GN_UNMPLY,Y_GE15,M,4.1
1317,DOM,2019,GN_LF_PTCPN,Y_GE15,F,54.3
1318,DOM,2019,GN_UNMPLY,Y_GE15,_T,6.4
1319,DOM,2019,GN_LF_PTCPN,Y_GE15,_T,67
1320,DOM,2019,GN_LF_PTCPN,Y_GE15,M,79.9
1321,DOM,2019,GN_UNMPLY,Y_GE15,F,9.6
1322,DOM,2019,GN_IDX_CAT,_T,_T,Very low
1323,DZA,2019,GN_UNMPLY,Y_GE15,_T,11.8
1324,DZA,2019,GN_LF_PTCPN,Y_GE15,F,17
1325,DZA,2019,GN_UNMPLY,Y_GE15,F,20.4
1326,DZA,2019,GN_LF_PTCPN,Y_GE15,_T,42.5
1327,DZA,2019,GN_LF_PTCPN,Y_GE15,M,67.8
1328,DZA,2019,GN_UNMPLY,Y_GE15,M,9.7
1329,ECU,2019,GN_IDX,_T,_T,28.9
1330,ECU,2019,GN_UNMPLY,Y_GE15,M,3.3
1331,ECU,2019,GN_UNMPLY,Y_GE15,_T,3.8
1332,ECU,2019,GN_UNMPLY,Y_GE15,F,4.6
1333,ECU,2019,GN_LF_PTCPN,Y_GE15,F,55.2
1334,ECU,2019,GN_IT_MOB_OWN,_T,F,58.23
1335,ECU,2019,GN_IT_MOB_OWN,_T,M,61.67
1336,ECU,2019,GN_LF_PTCPN,Y_GE15,_T,67.8
1337,ECU,2019,GN_LF_PTCPN,Y_GE15,M,80.7
1338,ECU,2019,GN_IDX_CAT,_T,_T,Low
1339,EGY,2019,GN_LF_PTCPN,Y_GE15,F,18.5
1340,EGY,2019,GN_UNMPLY,Y_GE15,F,21.3
1341,EGY,2019,GN_LF_PTCPN,Y_GE15,_T,44.8
1342,EGY,2019,GN_UNMPLY,Y_GE15,M,6.7
1343,EGY,2019,GN_LF_PTCPN,Y_GE15,M,71.2
1344,EGY,2019,GN_UNMPLY,Y_GE15,_T,9.7
1345,EGY,2019,GN_IT_MOB_OWN,_T,F,98.36
1346,EGY,2019,GN_IT_MOB_OWN,_T,M,99.84
1347,ERI,2019,GN_UNMPLY,Y_GE15,M,6.2
1348,ERI,2019,GN_UNMPLY,Y_GE15,_T,6.3
1349,ERI,2019,GN_UNMPLY,Y_GE15,F,6.5
1350,ERI,2019,GN_LF_PTCPN,Y_GE15,F,71.8
1351,ERI,2019,GN_LF_PTCPN,Y_GE15,_T,78.9
1352,ERI,2019,GN_LF_PTCPN,Y_GE15,M,86.3
1353,ESP,2019,GN_UNMPLY,Y_GE15,M,12.5
1354,ESP,2019,GN_UNMPLY,Y_GE15,_T,14.1
1355,ESP,2019,GN_IDX,_T,_T,14.3
1356,ESP,2019,GN_UNMPLY,Y_GE15,F,16
1357,ESP,2019,GN_LF_PTCPN,Y_GE15,F,52.2
1358,ESP,2019,GN_LF_PTCPN,Y_GE15,_T,57.7
1359,ESP,2019,GN_LF_PTCPN,Y_GE15,M,63.5
1360,ESP,2019,GN_IT_MOB_OWN,_T,M,96.73
1361,ESP,2019,GN_IT_MOB_OWN,_T,F,97.12
1362,ESP,2019,GN_IDX_CAT,_T,_T,Very low
1363,EST,2019,GN_IDX,_T,_T,14.1
1364,EST,2019,GN_UNMPLY,Y_GE15,M,4.1
1365,EST,2019,GN_UNMPLY,Y_GE15,_T,4.4
1366,EST,2019,GN_UNMPLY,Y_GE15,F,4.8
1367,EST,2019,GN_LF_PTCPN,Y_GE15,F,57.5
1368,EST,2019,GN_LF_PTCPN,Y_GE15,_T,63.5
1369,EST,2019,GN_LF_PTCPN,Y_GE15,M,70.5
1370,EST,2019,GN_IDX_CAT,_T,_T,Very low
1371,ETH,2019,GN_UNMPLY,Y_GE15,M,1.5
1372,ETH,2019,GN_UNMPLY,Y_GE15,_T,2
1373,ETH,2019,GN_UNMPLY,Y_GE15,F,2.7
1374,ETH,2019,GN_IDX,_T,_T,29.6
1375,ETH,2019,GN_LF_PTCPN,Y_GE15,F,73.3
1376,ETH,2019,GN_LF_PTCPN,Y_GE15,_T,79.3
1377,ETH,2019,GN_LF_PTCPN,Y_GE15,M,85.4
1378,ETH,2019,GN_IDX_CAT,_T,_T,Low
1379,FIN,2019,GN_IDX,_T,_T,15.3
1380,FIN,2019,GN_LF_PTCPN,Y_GE15,F,55.7
1381,FIN,2019,GN_LF_PTCPN,Y_GE15,_T,59.3
1382,FIN,2019,GN_UNMPLY,Y_GE15,F,6.2
1383,FIN,2019,GN_UNMPLY,Y_GE15,_T,6.7
1384,FIN,2019,GN_LF_PTCPN,Y_GE15,M,63
1385,FIN,2019,GN_UNMPLY,Y_GE15,M,7.2
1386,FIN,2019,GN_IDX_CAT,_T,_T,Very low
1387,FJI,2019,GN_UNMPLY,Y_GE15,M,3.5
1388,FJI,2019,GN_LF_PTCPN,Y_GE15,F,38.2
1389,FJI,2019,GN_UNMPLY,Y_GE15,_T,4.1
1390,FJI,2019,GN_UNMPLY,Y_GE15,F,5.3
1391,FJI,2019,GN_LF_PTCPN,Y_GE15,_T,57.6
1392,FJI,2019,GN_LF_PTCPN,Y_GE15,M,76.5
1393,FRA,2019,GN_IDX,_T,_T,11.1
1394,FRA,2019,GN_LF_PTCPN,Y_GE15,F,50.7
1395,FRA,2019,GN_LF_PTCPN,Y_GE15,_T,55
1396,FRA,2019,GN_LF_PTCPN,Y_GE15,M,59.7
1397,FRA,2019,GN_UNMPLY,Y_GE15,F,8.4
1398,FRA,2019,GN_UNMPLY,Y_GE15,_T,8.4
1399,FRA,2019,GN_UNMPLY,Y_GE15,M,8.5
1400,FRA,2019,GN_IDX_CAT,_T,_T,Very low
1401,GAB,2019,GN_UNMPLY,Y_GE15,M,14.1
1402,GAB,2019,GN_UNMPLY,Y_GE15,_T,19.6
1403,GAB,2019,GN_UNMPLY,Y_GE15,F,28
1404,GAB,2019,GN_IDX,_T,_T,40.1
1405,GAB,2019,GN_LF_PTCPN,Y_GE15,F,43.3
1406,GAB,2019,GN_LF_PTCPN,Y_GE15,_T,52.9
1407,GAB,2019,GN_LF_PTCPN,Y_GE15,M,62.1
1408,GAB,2019,GN_IDX_CAT,_T,_T,High
1409,GBR,2019,GN_IDX,_T,_T,17.5
1410,GBR,2019,GN_UNMPLY,Y_GE15,F,3.5
1411,GBR,2019,GN_UNMPLY,Y_GE15,_T,3.7
1412,GBR,2019,GN_UNMPLY,Y_GE15,M,3.9
1413,GBR,2019,GN_LF_PTCPN,Y_GE15,F,58.1
1414,GBR,2019,GN_LF_PTCPN,Y_GE15,_T,63
1415,GBR,2019,GN_LF_PTCPN,Y_GE15,M,68
1416,GBR,2019,GN_IDX_CAT,_T,_T,Very Low
1417,GEO,2019,GN_UNMPLY,Y_GE15,F,10.1
1418,GEO,2019,GN_UNMPLY,Y_GE15,_T,11.6
1419,GEO,2019,GN_UNMPLY,Y_GE15,M,12.8
1420,GEO,2019,GN_IDX,_T,_T,24.8
1421,GEO,2019,GN_LF_PTCPN,Y_GE15,F,55.2
1422,GEO,2019,GN_LF_PTCPN,Y_GE15,_T,63.6
1423,GEO,2019,GN_LF_PTCPN,Y_GE15,M,73.2
1424,GEO,2019,GN_IT_MOB_OWN,_T,F,87.85
1425,GEO,2019,GN_IT_MOB_OWN,_T,M,91.62
1426,GEO,2019,GN_IDX_CAT,_T,_T,Low
1427,GHA,2019,GN_IDX,_T,_T,34.5
1428,GHA,2019,GN_UNMPLY,Y_GE15,M,4
1429,GHA,2019,GN_UNMPLY,Y_GE15,_T,4.1
1430,GHA,2019,GN_UNMPLY,Y_GE15,F,4.3
1431,GHA,2019,GN_LF_PTCPN,Y_GE15,F,63.9
1432,GHA,2019,GN_LF_PTCPN,Y_GE15,_T,67.8
1433,GHA,2019,GN_LF_PTCPN,Y_GE15,M,71.7
1434,GHA,2019,GN_IDX_CAT,_T,_T,Medium
1435,GIN,2019,GN_UNMPLY,Y_GE15,F,3.2
1436,GIN,2019,GN_UNMPLY,Y_GE15,_T,4.1
1437,GIN,2019,GN_UNMPLY,Y_GE15,M,5.3
1438,GIN,2019,GN_IDX,_T,_T,56.7
1439,GIN,2019,GN_LF_PTCPN,Y_GE15,M,59.9
1440,GIN,2019,GN_LF_PTCPN,Y_GE15,_T,61.4
1441,GIN,2019,GN_LF_PTCPN,Y_GE15,F,62.7
1442,GIN,2019,GN_IDX_CAT,_T,_T,Very high
1443,GMB,2019,GN_UNMPLY,Y_GE15,F,12
1444,GMB,2019,GN_LF_PTCPN,Y_GE15,F,51.1
1445,GMB,2019,GN_LF_PTCPN,Y_GE15,_T,59.3
1446,GMB,2019,GN_UNMPLY,Y_GE15,M,6.5
1447,GMB,2019,GN_LF_PTCPN,Y_GE15,M,67.8
1448,GMB,2019,GN_UNMPLY,Y_GE15,_T,8.9
1449,GNB,2019,GN_UNMPLY,Y_GE15,F,2.8
1450,GNB,2019,GN_UNMPLY,Y_GE15,M,2.8
1451,GNB,2019,GN_UNMPLY,Y_GE15,_T,2.8
1452,GNB,2019,GN_IT_MOB_OWN,_T,F,60.7
1453,GNB,2019,GN_LF_PTCPN,Y_GE15,F,65.9
1454,GNB,2019,GN_LF_PTCPN,Y_GE15,_T,72.1
1455,GNB,2019,GN_LF_PTCPN,Y_GE15,M,78.8
1456,GNB,2019,GN_IT_MOB_OWN,_T,M,87.2
1457,GNQ,2019,GN_LF_PTCPN,Y_GE15,F,54.8
1458,GNQ,2019,GN_LF_PTCPN,Y_GE15,_T,62
1459,GNQ,2019,GN_LF_PTCPN,Y_GE15,M,67
1460,GNQ,2019,GN_UNMPLY,Y_GE15,M,7.9
1461,GNQ,2019,GN_UNMPLY,Y_GE15,_T,7.9
1462,GNQ,2019,GN_UNMPLY,Y_GE15,F,8.1
1463,GRC,2019,GN_UNMPLY,Y_GE15,M,14
1464,GRC,2019,GN_UNMPLY,Y_GE15,_T,17.3
1465,GRC,2019,GN_UNMPLY,Y_GE15,F,21.6
1466,GRC,2019,GN_IDX,_T,_T,27.1
1467,GRC,2019,GN_LF_PTCPN,Y_GE15,F,44.5
1468,GRC,2019,GN_LF_PTCPN,Y_GE15,_T,52.2
1469,GRC,2019,GN_LF_PTCPN,Y_GE15,M,60.4
1470,GRC,2019,GN_IDX_CAT,_T,_T,Low
1471,GTM,2019,GN_UNMPLY,Y_GE15,M,1.8
1472,GTM,2019,GN_UNMPLY,Y_GE15,_T,2.4
1473,GTM,2019,GN_IDX,_T,_T,28.6
1474,GTM,2019,GN_UNMPLY,Y_GE15,F,3.4
1475,GTM,2019,GN_LF_PTCPN,Y_GE15,F,40.5
1476,GTM,2019,GN_LF_PTCPN,Y_GE15,_T,62.6
1477,GTM,2019,GN_LF_PTCPN,Y_GE15,M,86.3
1478,GTM,2019,GN_IDX_CAT,_T,_T,Low
1479,GUY,2019,GN_UNMPLY,Y_GE15,M,12.3
1480,GUY,2019,GN_UNMPLY,Y_GE15,_T,13.9
1481,GUY,2019,GN_UNMPLY,Y_GE15,F,16.5
1482,GUY,2019,GN_LF_PTCPN,Y_GE15,F,42.8
1483,GUY,2019,GN_LF_PTCPN,Y_GE15,_T,54.8
1484,GUY,2019,GN_LF_PTCPN,Y_GE15,M,66.8
1485,HKG,2019,GN_IDX,_T,_T,21.2
1486,HKG,2019,GN_IDX_CAT,_T,_T,Low
1487,HND,2019,GN_IDX,_T,_T,22.4
1488,HND,2019,GN_UNMPLY,Y_GE15,M,4.6
1489,HND,2019,GN_UNMPLY,Y_GE15,_T,5.6
1490,HND,2019,GN_LF_PTCPN,Y_GE15,F,52.3
1491,HND,2019,GN_LF_PTCPN,Y_GE15,_T,69
1492,HND,2019,GN_UNMPLY,Y_GE15,F,7.1
1493,HND,2019,GN_LF_PTCPN,Y_GE15,M,86.1
1494,HND,2019,GN_IDX_CAT,_T,_T,Low
1495,HRV,2019,GN_IDX,_T,_T,19.3
1496,HRV,2019,GN_LF_PTCPN,Y_GE15,F,45.4
1497,HRV,2019,GN_LF_PTCPN,Y_GE15,_T,51.5
1498,HRV,2019,GN_LF_PTCPN,Y_GE15,M,58.2
1499,HRV,2019,GN_UNMPLY,Y_GE15,M,6.2
1500,HRV,2019,GN_UNMPLY,Y_GE15,_T,6.6
1501,HRV,2019,GN_UNMPLY,Y_GE15,F,7.2
1502,HRV,2019,GN_IDX_CAT,_T,_T,Very low
1503,HTI,2019,GN_UNMPLY,Y_GE15,M,10.9
1504,HTI,2019,GN_UNMPLY,Y_GE15,_T,13.5
1505,HTI,2019,GN_UNMPLY,Y_GE15,F,16.2
1506,HTI,2019,GN_IDX,_T,_T,39.9
1507,HTI,2019,GN_LF_PTCPN,Y_GE15,F,63.7
1508,HTI,2019,GN_LF_PTCPN,Y_GE15,_T,68.1
1509,HTI,2019,GN_LF_PTCPN,Y_GE15,M,72.8
1510,HTI,2019,GN_IDX_CAT,_T,_T,Medium
1511,HUN,2019,GN_IDX,_T,_T,25.7
1512,HUN,2019,GN_UNMPLY,Y_GE15,M,3.4
1513,HUN,2019,GN_UNMPLY,Y_GE15,_T,3.4
1514,HUN,2019,GN_UNMPLY,Y_GE15,F,3.5
1515,HUN,2019,GN_LF_PTCPN,Y_GE15,F,48.4
1516,HUN,2019,GN_LF_PTCPN,Y_GE15,_T,56.8
1517,HUN,2019,GN_LF_PTCPN,Y_GE15,M,66.3
1518,HUN,2019,GN_IDX_CAT,_T,_T,Low
1519,IDN,2019,GN_UNMPLY,Y_GE15,F,3.4
1520,IDN,2019,GN_UNMPLY,Y_GE15,_T,3.6
1521,IDN,2019,GN_UNMPLY,Y_GE15,M,3.8
1522,IDN,2019,GN_IDX,_T,_T,41.6
1523,IDN,2019,GN_LF_PTCPN,Y_GE15,F,53.8
1524,IDN,2019,GN_IT_MOB_OWN,_T,F,58.35
1525,IDN,2019,GN_LF_PTCPN,Y_GE15,_T,68
1526,IDN,2019,GN_IT_MOB_OWN,_T,M,68.68
1527,IDN,2019,GN_LF_PTCPN,Y_GE15,M,82.2
1528,IDN,2019,GN_IDX_CAT,_T,_T,High
1529,IND,2019,GN_LF_PTCPN,Y_GE15,F,20.8
1530,IND,2019,GN_IDX,_T,_T,34
1531,IND,2019,GN_LF_PTCPN,Y_GE15,_T,49.3
1532,IND,2019,GN_UNMPLY,Y_GE15,F,5.2
1533,IND,2019,GN_UNMPLY,Y_GE15,M,5.3
1534,IND,2019,GN_UNMPLY,Y_GE15,_T,5.3
1535,IND,2019,GN_LF_PTCPN,Y_GE15,M,75.9
1536,IND,2019,GN_IDX_CAT,_T,_T,Medium
1537,IRL,2019,GN_IDX,_T,_T,17.1
1538,IRL,2019,GN_UNMPLY,Y_GE15,F,4.7
1539,IRL,2019,GN_UNMPLY,Y_GE15,_T,4.9
1540,IRL,2019,GN_UNMPLY,Y_GE15,M,5.2
1541,IRL,2019,GN_LF_PTCPN,Y_GE15,F,56.3
1542,IRL,2019,GN_LF_PTCPN,Y_GE15,_T,62.4
1543,IRL,2019,GN_LF_PTCPN,Y_GE15,M,68.8
1544,IRL,2019,GN_IDX_CAT,_T,_T,Very low
1545,IRN,2019,GN_UNMPLY,Y_GE15,_T,11.1
1546,IRN,2019,GN_LF_PTCPN,Y_GE15,F,17.6
1547,IRN,2019,GN_UNMPLY,Y_GE15,F,18.1
1548,IRN,2019,GN_LF_PTCPN,Y_GE15,_T,45.2
1549,IRN,2019,GN_IDX,_T,_T,58.3
1550,IRN,2019,GN_LF_PTCPN,Y_GE15,M,72.4
1551,IRN,2019,GN_UNMPLY,Y_GE15,M,9.5
1552,IRN,2019,GN_IDX_CAT,_T,_T,Very high
1553,IRQ,2019,GN_UNMPLY,Y_GE15,M,10
1554,IRQ,2019,GN_LF_PTCPN,Y_GE15,F,11.5
1555,IRQ,2019,GN_UNMPLY,Y_GE15,_T,12.8
1556,IRQ,2019,GN_UNMPLY,Y_GE15,F,30.6
1557,IRQ,2019,GN_LF_PTCPN,Y_GE15,_T,43
1558,IRQ,2019,GN_IDX,_T,_T,53.7
1559,IRQ,2019,GN_LF_PTCPN,Y_GE15,M,74.3
1560,IRQ,2019,GN_IDX_CAT,_T,_T,Very high
1561,ISL,2019,GN_UNMPLY,Y_GE15,F,3.1
1562,ISL,2019,GN_UNMPLY,Y_GE15,_T,3.5
1563,ISL,2019,GN_UNMPLY,Y_GE15,M,3.9
1564,ISL,2019,GN_LF_PTCPN,Y_GE15,F,70.2
1565,ISL,2019,GN_LF_PTCPN,Y_GE15,_T,74.3
1566,ISL,2019,GN_LF_PTCPN,Y_GE15,M,78.5
1567,ISR,2019,GN_UNMPLY,Y_GE15,M,3.7
1568,ISR,2019,GN_UNMPLY,Y_GE15,_T,3.8
1569,ISR,2019,GN_UNMPLY,Y_GE15,F,3.9
1570,ISR,2019,GN_LF_PTCPN,Y_GE15,F,59.6
1571,ISR,2019,GN_LF_PTCPN,Y_GE15,_T,63.7
1572,ISR,2019,GN_LF_PTCPN,Y_GE15,M,68
1573,ITA,2019,GN_UNMPLY,Y_GE15,_T,10
1574,ITA,2019,GN_UNMPLY,Y_GE15,F,11.1
1575,ITA,2019,GN_IDX,_T,_T,13.5
1576,ITA,2019,GN_LF_PTCPN,Y_GE15,F,41
1577,ITA,2019,GN_LF_PTCPN,Y_GE15,_T,49.7
1578,ITA,2019,GN_LF_PTCPN,Y_GE15,M,59.1
1579,ITA,2019,GN_UNMPLY,Y_GE15,M,9.1
1580,ITA,2019,GN_IDX_CAT,_T,_T,Very low
1581,JAM,2019,GN_IDX,_T,_T,24.7
1582,JAM,2019,GN_UNMPLY,Y_GE15,M,5.8
1583,JAM,2019,GN_LF_PTCPN,Y_GE15,F,60.3
1584,JAM,2019,GN_LF_PTCPN,Y_GE15,_T,66.7
1585,JAM,2019,GN_UNMPLY,Y_GE15,_T,7.7
1586,JAM,2019,GN_LF_PTCPN,Y_GE15,M,73.2
1587,JAM,2019,GN_UNMPLY,Y_GE15,F,9.9
1588,JAM,2019,GN_IDX_CAT,_T,_T,Low
1589,JOR,2019,GN_LF_PTCPN,Y_GE15,F,14.6
1590,JOR,2019,GN_UNMPLY,Y_GE15,M,15.3
1591,JOR,2019,GN_UNMPLY,Y_GE15,_T,16.9
1592,JOR,2019,GN_UNMPLY,Y_GE15,F,23.8
1593,JOR,2019,GN_LF_PTCPN,Y_GE15,_T,39.5
1594,JOR,2019,GN_IDX,_T,_T,57.3
1595,JOR,2019,GN_LF_PTCPN,Y_GE15,M,63.9
1596,JOR,2019,GN_IDX_CAT,_T,_T,Very high
1597,JPN,2019,GN_UNMPLY,Y_GE15,F,2.2
1598,JPN,2019,GN_UNMPLY,Y_GE15,_T,2.4
1599,JPN,2019,GN_UNMPLY,Y_GE15,M,2.5
1600,JPN,2019,GN_IDX,_T,_T,24
1601,JPN,2019,GN_LF_PTCPN,Y_GE15,F,53.6
1602,JPN,2019,GN_LF_PTCPN,Y_GE15,_T,62.4
1603,JPN,2019,GN_LF_PTCPN,Y_GE15,M,71.7
1604,JPN,2019,GN_IT_MOB_OWN,_T,F,91.3
1605,JPN,2019,GN_IT_MOB_OWN,_T,M,93.05
1606,JPN,2019,GN_IDX_CAT,_T,_T,Low
1607,KAZ,2019,GN_IDX,_T,_T,22.5
1608,KAZ,2019,GN_UNMPLY,Y_GE15,M,4.3
1609,KAZ,2019,GN_UNMPLY,Y_GE15,_T,4.8
