,REF_AREA,TIME_PERIOD,INDICATOR,AGE,SEX,OBS_VALUE
4977,AUS,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,15.7
4978,AUS,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,17.1
4979,AUS,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,18.5
4980,AUT,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,10.1
4981,AUT,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,10.9
4982,AUT,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,11.6
4983,AZE,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,12.9
4984,AZE,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,13.8
4985,AZE,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,14.9
4986,BEL,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,16.6
4987,BEL,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,16.8
4988,BEL,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,17.1
4989,BGR,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,18.8
4990,BIH,2019,WT_ADLS_15-19_ED_NEET,Y15T19,F,13.1
4991,BIH,2019,WT_ADLS_15-19_ED_NEET,Y15T19,_T,13.8
4992,BIH,2019,WT_ADLS_15-19_ED_NEET,Y15T19,M,14.3
4993,BIH,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,39.1
4994,BIH,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,45.2
4995,BIH,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,57.5
4996,BLR,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,16.8
4997,BLR,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,17.3
4998,BLR,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,17.8
4999,BLR,2019,WT_ADLS_15-19_ED_NEET,Y15T19,M,5.8
5000,BLR,2019,WT_ADLS_15-19_ED_NEET,Y15T19,_T,6.5
5001,BLR,2019,WT_ADLS_15-19_ED_NEET,Y15T19,F,7.2
5002,BLZ,2019,WT_ADLS_15-19_ED_NEET,Y15T19,M,14.9
5003,BLZ,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,14.9
5004,BLZ,2019,WT_ADLS_15-19_ED_NEET,Y15T19,_T,21.8
5005,BLZ,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,22.2
5006,BLZ,2019,WT_ADLS_15-19_ED_NEET,Y15T19,F,29
5007,BLZ,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,34.5
5008,BOL,2019,WT_ADLS_15-19_ED_NEET,Y15T19,M,3.1
5009,BOL,2019,WT_ADLS_15-19_ED_NEET,Y15T19,_T,6.3
5010,BOL,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,7.9
5011,BOL,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,8.8
5012,BOL,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,9.3
5013,BOL,2019,WT_ADLS_15-19_ED_NEET,Y15T19,F,9.6
5014,BRA,2019,WT_ADLS_15-19_ED_NEET,Y15T19,M,15.2
5015,BRA,2019,WT_ADLS_15-19_ED_NEET,Y15T19,_T,18.3
5016,BRA,2019,WT_ADLS_15-19_ED_NEET,Y15T19,F,21.5
5017,BRA,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,33.2
5018,BRA,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,37.9
5019,BRA,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,44.1
5020,BRB,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,29
5021,BRB,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,41.8
5022,BRB,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,49.5
5023,BRN,2019,WT_ADLS_15-19_ED_NEET,Y15T19,M,13.8
5024,BRN,2019,WT_ADLS_15-19_ED_NEET,Y15T19,_T,15.1
5025,BRN,2019,WT_ADLS_15-19_ED_NEET,Y15T19,F,16.6
5026,BRN,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,28.6
5027,BRN,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,30.6
5028,BRN,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,32.9
5029,BWA,2019,WT_ADLS_15-19_ED_NEET,Y15T19,M,22.8
5030,BWA,2019,WT_ADLS_15-19_ED_NEET,Y15T19,_T,23.4
5031,BWA,2019,WT_ADLS_15-19_ED_NEET,Y15T19,F,24.1
5032,BWA,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,47.6
5033,BWA,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,50.4
5034,BWA,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,52.4
5035,CAN,2019,WT_ADLS_15-19_ED_NEET,Y15T19,F,10.9
5036,CAN,2019,WT_ADLS_15-19_ED_NEET,Y15T19,_T,11.5
5037,CAN,2019,WT_ADLS_15-19_ED_NEET,Y15T19,M,12.2
5038,CAN,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,13.7
5039,CAN,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,14.8
5040,CAN,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,15.9
5041,CHE,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,8.3
5042,CHE,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,9.2
5043,CHE,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,9.9
5044,CHL,2019,WT_ADLS_15-19_ED_NEET,Y15T19,_T,10.7
5045,CHL,2019,WT_ADLS_15-19_ED_NEET,Y15T19,F,11.9
5046,CHL,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,23.9
5047,CHL,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,26.4
5048,CHL,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,30
5049,CHL,2019,WT_ADLS_15-19_ED_NEET,Y15T19,M,9.7
5050,COK,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,1.7
5051,COK,2019,WT_ADLS_15-19_ED_NEET,Y15T19,_T,10.8
5052,COK,2019,WT_ADLS_15-19_ED_NEET,Y15T19,F,14.3
5053,COK,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,3.1
5054,COK,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,5
5055,COK,2019,WT_ADLS_15-19_ED_NEET,Y15T19,M,6.9
5056,COL,2019,WT_ADLS_15-19_ED_NEET,Y15T19,M,15.6
5057,COL,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,17.9
5058,COL,2019,WT_ADLS_15-19_ED_NEET,Y15T19,_T,20.3
5059,COL,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,22.4
5060,COL,2019,WT_ADLS_15-19_ED_NEET,Y15T19,F,25.5
5061,COL,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,29.8
5062,CRI,2019,WT_ADLS_15-19_ED_NEET,Y15T19,M,13.6
5063,CRI,2019,WT_ADLS_15-19_ED_NEET,Y15T19,_T,13.9
5064,CRI,2019,WT_ADLS_15-19_ED_NEET,Y15T19,F,14.2
5065,CRI,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,42
5066,CRI,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,47.6
5067,CRI,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,58
5068,CYP,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,27.9
5069,CYP,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,28.6
5070,CYP,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,29.4
5071,CZE,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,15.4
5072,CZE,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,15.8
5073,CZE,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,16.2
5074,DEU,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,6.4
5075,DEU,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,7
5076,DEU,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,7.5
5077,DNK,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,12.3
5078,DNK,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,12.8
5079,DNK,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,13.3
5080,DOM,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,13.2
5081,DOM,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,17.6
5082,DOM,2019,WT_ADLS_15-19_ED_NEET,Y15T19,M,23.4
5083,DOM,2019,WT_ADLS_15-19_ED_NEET,Y15T19,_T,26.6
5084,DOM,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,28.3
5085,DOM,2019,WT_ADLS_15-19_ED_NEET,Y15T19,F,29.7
5086,ECU,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,10.2
5087,ECU,2019,WT_ADLS_15-19_ED_NEET,Y15T19,_T,14.3
5088,ECU,2019,WT_ADLS_15-19_ED_NEET,Y15T19,F,19.6
5089,ECU,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,6.3
5090,ECU,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,7.7
5091,ECU,2019,WT_ADLS_15-19_ED_NEET,Y15T19,M,9.7
5092,EGY,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,10.1
5093,EGY,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,12.9
5094,EGY,2019,WT_ADLS_15-19_ED_NEET,Y15T19,_T,13
5095,EGY,2019,WT_ADLS_15-19_ED_NEET,Y15T19,F,20.4
5096,EGY,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,33.8
5097,EGY,2019,WT_ADLS_15-19_ED_NEET,Y15T19,M,6.1
5098,ESP,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,42.8
5099,ESP,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,45.2
5100,ESP,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,48.5
5101,EST,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,21.4
5102,EST,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,26.2
5103,FIN,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,23.6
5104,FIN,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,25.7
5105,FIN,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,28.4
5106,FRA,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,22.3
5107,FRA,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,24.3
5108,FRA,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,27.1
5109,GBR,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,13.3
5110,GBR,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,16.3
5111,GBR,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,19.1
5112,GEO,2019,WT_ADLS_15-19_ED_NEET,Y15T19,F,15.5
5113,GEO,2019,WT_ADLS_15-19_ED_NEET,Y15T19,_T,16.1
5114,GEO,2019,WT_ADLS_15-19_ED_NEET,Y15T19,M,16.7
5115,GEO,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,27.5
5116,GEO,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,29.7
5117,GEO,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,33.6
5118,GIN,2019,WT_ADLS_15-19_ED_NEET,Y15T19,_T,10.1
5119,GIN,2019,WT_ADLS_15-19_ED_NEET,Y15T19,F,13.9
5120,GIN,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,4.5
5121,GIN,2019,WT_ADLS_15-19_ED_NEET,Y15T19,M,5.6
5122,GIN,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,6.8
5123,GIN,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,8.9
5124,GRC,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,39.7
5125,GRC,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,43.6
5126,GRC,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,49.9
5127,GTM,2019,WT_ADLS_15-19_ED_NEET,Y15T19,_T,25.2
5128,GTM,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,3.9
5129,GTM,2019,WT_ADLS_15-19_ED_NEET,Y15T19,F,39.9
5130,GTM,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,4
5131,GTM,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,4.2
5132,GTM,2019,WT_ADLS_15-19_ED_NEET,Y15T19,M,9.8
5133,GUY,2019,WT_ADLS_15-19_ED_NEET,Y15T19,M,27.7
5134,GUY,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,30.5
5135,GUY,2019,WT_ADLS_15-19_ED_NEET,Y15T19,_T,34.5
5136,GUY,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,37.7
5137,GUY,2019,WT_ADLS_15-19_ED_NEET,Y15T19,F,41.3
5138,GUY,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,47.4
5139,HND,2019,WT_ADLS_15-19_ED_NEET,Y15T19,M,12.7
5140,HND,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,16.1
5141,HND,2019,WT_ADLS_15-19_ED_NEET,Y15T19,_T,26.3
5142,HND,2019,WT_ADLS_15-19_ED_NEET,Y15T19,F,39.5
5143,HND,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,7.6
5144,HND,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,9.9
5145,HRV,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,25.4
5146,HRV,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,29.2
5147,HRV,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,36.8
5148,HUN,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,21.5
5149,HUN,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,23.3
5150,HUN,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,26.7
5151,IDN,2019,WT_ADLS_15-19_ED_NEET,Y15T19,M,12.2
5152,IDN,2019,WT_ADLS_15-19_ED_NEET,Y15T19,_T,13.5
5153,IDN,2019,WT_ADLS_15-19_ED_NEET,Y15T19,F,14.8
5154,IDN,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,16.9
5155,IDN,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,17.2
5156,IDN,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,17.4
5157,IND,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,14.3
5158,IND,2019,WT_ADLS_15-19_ED_NEET,Y15T19,_T,17.5
5159,IND,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,25.6
5160,IND,2019,WT_ADLS_15-19_ED_NEET,Y15T19,F,26.6
5161,IND,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,27.7
5162,IND,2019,WT_ADLS_15-19_ED_NEET,Y15T19,M,9.7
5163,IRL,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,18.8
5164,IRL,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,20.1
5165,IRL,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,21.5
5166,IRN,2019,WT_ADLS_15-19_ED_NEET,Y15T19,M,12.2
5167,IRN,2019,WT_ADLS_15-19_ED_NEET,Y15T19,_T,18.5
5168,IRN,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,19.2
5169,IRN,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,20.4
5170,IRN,2019,WT_ADLS_15-19_ED_NEET,Y15T19,F,25.5
5171,IRN,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,26.5
5172,ISL,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,11.6
5173,ISL,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,16
5174,ISR,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,7.2
5175,ISR,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,7.3
5176,ISR,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,7.3
5177,ITA,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,44.6
5178,ITA,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,47.8
5179,ITA,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,53.1
5180,JAM,2019,WT_ADLS_15-19_ED_NEET,Y15T19,F,15.7
5181,JAM,2019,WT_ADLS_15-19_ED_NEET,Y15T19,_T,16.8
5182,JAM,2019,WT_ADLS_15-19_ED_NEET,Y15T19,M,17.8
5183,JAM,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,20
5184,JAM,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,24.2
5185,JAM,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,30
5186,JOR,2019,WT_ADLS_15-19_ED_NEET,Y15T19,M,25.3
5187,JOR,2019,WT_ADLS_15-19_ED_NEET,Y15T19,_T,26.1
5188,JOR,2019,WT_ADLS_15-19_ED_NEET,Y15T19,F,26.9
5189,JOR,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,33.7
5190,JOR,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,47.5
5191,JOR,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,48.4
5192,JPN,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,1.6
5193,JPN,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,2.5
5194,JPN,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,3.4
5195,KEN,2019,WT_ADLS_15-19_ED_NEET,Y15T19,_T,11.1
5196,KEN,2019,WT_ADLS_15-19_ED_NEET,Y15T19,F,13.2
5197,KEN,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,6.8
5198,KEN,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,7.2
5199,KEN,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,7.5
5200,KEN,2019,WT_ADLS_15-19_ED_NEET,Y15T19,M,9.1
5201,KGZ,2019,WT_ADLS_15-19_ED_NEET,Y15T19,_T,10.4
5202,KGZ,2019,WT_ADLS_15-19_ED_NEET,Y15T19,F,12.3
5203,KGZ,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,12.8
5204,KGZ,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,13.7
5205,KGZ,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,15.8
5206,KGZ,2019,WT_ADLS_15-19_ED_NEET,Y15T19,M,8.6
5207,KHM,2019,WT_ADLS_15-19_ED_NEET,Y15T19,F,11.9
5208,KHM,2019,WT_ADLS_15-19_ED_NEET,Y15T19,_T,12.5
5209,KHM,2019,WT_ADLS_15-19_ED_NEET,Y15T19,M,13.2
5210,KHM,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,2
5211,KHM,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,2.9
5212,KHM,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,3.8
5213,KIR,2019,WT_ADLS_15-19_ED_NEET,Y15T19,F,25.5
5214,KIR,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,29.5
5215,KIR,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,31.4
5216,KIR,2019,WT_ADLS_15-19_ED_NEET,Y15T19,_T,33.1
5217,KIR,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,34.9
5218,KIR,2019,WT_ADLS_15-19_ED_NEET,Y15T19,M,39.9
5219,KOR,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,11.1
5220,KOR,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,6.6
5221,KOR,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,8.8
5222,LBN,2019,WT_ADLS_15-19_ED_NEET,Y15T19,M,15.5
5223,LBN,2019,WT_ADLS_15-19_ED_NEET,Y15T19,_T,17.8
5224,LBN,2019,WT_ADLS_15-19_ED_NEET,Y15T19,F,20.1
5225,LBN,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,27.6
5226,LBN,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,27.9
5227,LBN,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,28.6
5228,LCA,2019,WT_ADLS_15-19_ED_NEET,Y15T19,F,23.4
5229,LCA,2019,WT_ADLS_15-19_ED_NEET,Y15T19,_T,24.1
5230,LCA,2019,WT_ADLS_15-19_ED_NEET,Y15T19,M,24.7
5231,LCA,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,51.8
5232,LCA,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,56.3
5233,LCA,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,60.4
5234,LKA,2019,WT_ADLS_15-19_ED_NEET,Y15T19,_T,11.6
5235,LKA,2019,WT_ADLS_15-19_ED_NEET,Y15T19,F,13.6
5236,LKA,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,22.8
5237,LKA,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,25.6
5238,LKA,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,32.6
5239,LKA,2019,WT_ADLS_15-19_ED_NEET,Y15T19,M,9.5
5240,LSO,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,22
5241,LSO,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,29
5242,LSO,2019,WT_ADLS_15-19_ED_NEET,Y15T19,F,31.5
5243,LSO,2019,WT_ADLS_15-19_ED_NEET,Y15T19,_T,32.4
5244,LSO,2019,WT_ADLS_15-19_ED_NEET,Y15T19,M,33.3
5245,LSO,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,42.3
5246,LTU,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,17.8
5247,LTU,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,20.2
5248,LUX,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,25.9
5249,LUX,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,27.3
5250,LUX,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,29.1
5251,MDA,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,15.7
5252,MDA,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,16.8
5253,MDA,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,18.3
5254,MDV,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,19.1
5255,MDV,2019,WT_ADLS_15-19_ED_NEET,Y15T19,F,26.3
5256,MDV,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,26.6
5257,MDV,2019,WT_ADLS_15-19_ED_NEET,Y15T19,_T,28.8
5258,MDV,2019,WT_ADLS_15-19_ED_NEET,Y15T19,M,31.2
5259,MDV,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,32.9
5260,MEX,2019,WT_ADLS_15-19_ED_NEET,Y15T19,_T,14.2
5261,MEX,2019,WT_ADLS_15-19_ED_NEET,Y15T19,F,20.2
5262,MEX,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,6.7
5263,MEX,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,7.4
5264,MEX,2019,WT_ADLS_15-19_ED_NEET,Y15T19,M,8.4
5265,MEX,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,8.8
5266,MHL,2019,WT_ADLS_15-19_ED_NEET,Y15T19,F,20.9
5267,MHL,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,21.9
5268,MHL,2019,WT_ADLS_15-19_ED_NEET,Y15T19,_T,25.8
5269,MHL,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,27.7
5270,MHL,2019,WT_ADLS_15-19_ED_NEET,Y15T19,M,30.4
5271,MKD,2019,WT_ADLS_15-19_ED_NEET,Y15T19,F,10.3
5272,MKD,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,37.4
5273,MKD,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,37.5
5274,MKD,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,37.9
5275,MKD,2019,WT_ADLS_15-19_ED_NEET,Y15T19,M,9.2
5276,MKD,2019,WT_ADLS_15-19_ED_NEET,Y15T19,_T,9.7
5277,MLT,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,20
5278,MLT,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,M,24.6
5279,MMR,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,F,1.5
5280,MMR,2019,WT_ADLS_15-19_ED_NEET,Y15T19,_T,11.5
5281,MMR,2019,WT_ADLS_15-19_ED_NEET,Y15T19,F,14.6
5282,MMR,2019,WT_ADLS_15-19_LAB_FRC_UNEMP,Y15T19,_T,2.1
