,REF_AREA,TIME_PERIOD,INDICATOR,AGE,SEX,OBS_VALUE
43805,TUV,2010,IM_HEPB3,M12T23,_T,89
43806,TUV,2010,IM_HIB3,M12T23,_T,89
43807,TUV,2010,IM_POL3,M12T23,_T,89
43808,TUV,2010,IM_BCG,Y0,_T,99
43809,TUV,2010,IM_DTP1,M12T23,_T,99
43810,TUV,2010,IM_HEPBB,Y0,_T,99
43811,TZA,2010,IM_PAB,Y0,_T,83
43812,TZA,2010,IM_DTP3,M12T23,_T,91
43813,TZA,2010,IM_HEPB3,M12T23,_T,91
43814,TZA,2010,IM_HIB3,M12T23,_T,91
43815,TZA,2010,IM_MCV1,M12T23,_T,92
43816,TZA,2010,IM_POL3,M12T23,_T,94
43817,TZA,2010,IM_DTP1,M12T23,_T,98
43818,TZA,2010,IM_BCG,Y0,_T,99
43819,UGA,2010,IM_MCV1,M12T23,_T,73
43820,UGA,2010,IM_POL3,M12T23,_T,79
43821,UGA,2010,IM_DTP3,M12T23,_T,80
43822,UGA,2010,IM_HEPB3,M12T23,_T,80
43823,UGA,2010,IM_HIB3,M12T23,_T,80
43824,UGA,2010,IM_PAB,Y0,_T,85
43825,UGA,2010,IM_BCG,Y0,_T,86
43826,UGA,2010,IM_DTP1,M12T23,_T,87
43827,UKR,2010,IM_MCV2,_T,_T,41
43828,UKR,2010,IM_HEPB3,M12T23,_T,48
43829,UKR,2010,IM_HIB3,M12T23,_T,51
43830,UKR,2010,IM_DTP1,M12T23,_T,52
43831,UKR,2010,IM_DTP3,M12T23,_T,52
43832,UKR,2010,IM_MCV1,M12T23,_T,56
43833,UKR,2010,IM_RCV1,M12T23,_T,56
43834,UKR,2010,IM_POL3,M12T23,_T,57
43835,UKR,2010,IM_HEPBB,Y0,_T,64
43836,UKR,2010,IM_BCG,Y0,_T,92
43837,UNICEF_EAP,2010,IM_PCV3,M12T23,_T,1
43838,UNICEF_EAP,2010,IM_ROTAC,M12T23,_T,1
43839,UNICEF_EAP,2010,IM_RCV1,M12T23,_T,51
43840,UNICEF_EAP,2010,IM_HEPBB,Y0,_T,58
43841,UNICEF_EAP,2010,IM_HIB3,M12T23,_T,8
43842,UNICEF_EAP,2010,IM_MCV2,_T,_T,85
43843,UNICEF_EAP,2010,IM_HEPB3,M12T23,_T,91
43844,UNICEF_EAP,2010,IM_DTP3,M12T23,_T,94
43845,UNICEF_EAP,2010,IM_MCV1,M12T23,_T,94
43846,UNICEF_EAP,2010,IM_POL3,M12T23,_T,94
43847,UNICEF_EAP,2010,IM_BCG,Y0,_T,96
43848,UNICEF_EAP,2010,IM_DTP1,M12T23,_T,96
43849,UNICEF_EAPRO,2010,IM_PCV3,M12T23,_T,0
43850,UNICEF_EAPRO,2010,IM_ROTAC,M12T23,_T,0
43851,UNICEF_EAPRO,2010,IM_RCV1,M12T23,_T,49
43852,UNICEF_EAPRO,2010,IM_HEPBB,Y0,_T,61
43853,UNICEF_EAPRO,2010,IM_HIB3,M12T23,_T,7
43854,UNICEF_EAPRO,2010,IM_MCV2,_T,_T,84
43855,UNICEF_EAPRO,2010,IM_DTP3,M12T23,_T,94
43856,UNICEF_EAPRO,2010,IM_HEPB3,M12T23,_T,94
43857,UNICEF_EAPRO,2010,IM_MCV1,M12T23,_T,94
43858,UNICEF_EAPRO,2010,IM_POL3,M12T23,_T,94
43859,UNICEF_EAPRO,2010,IM_BCG,Y0,_T,96
43860,UNICEF_EAPRO,2010,IM_DTP1,M12T23,_T,96
43861,UNICEF_ECA,2010,IM_ROTAC,M12T23,_T,1
43862,UNICEF_ECA,2010,IM_HEPBB,Y0,_T,37
43863,UNICEF_ECA,2010,IM_PCV3,M12T23,_T,38
43864,UNICEF_ECA,2010,IM_HIB3,M12T23,_T,73
43865,UNICEF_ECA,2010,IM_HEPB3,M12T23,_T,78
43866,UNICEF_ECA,2010,IM_MCV2,_T,_T,80
43867,UNICEF_ECA,2010,IM_MCV1,M12T23,_T,93
43868,UNICEF_ECA,2010,IM_RCV1,M12T23,_T,93
43869,UNICEF_ECA,2010,IM_DTP3,M12T23,_T,94
43870,UNICEF_ECA,2010,IM_BCG,Y0,_T,95
43871,UNICEF_ECA,2010,IM_POL3,M12T23,_T,95
43872,UNICEF_ECA,2010,IM_DTP1,M12T23,_T,96
43873,UNICEF_ECARO,2010,IM_ROTAC,M12T23,_T,0
43874,UNICEF_ECARO,2010,IM_PCV3,M12T23,_T,21
43875,UNICEF_ECARO,2010,IM_HIB3,M12T23,_T,54
43876,UNICEF_ECARO,2010,IM_HEPBB,Y0,_T,59
43877,UNICEF_ECARO,2010,IM_MCV2,_T,_T,87
43878,UNICEF_ECARO,2010,IM_HEPB3,M12T23,_T,92
43879,UNICEF_ECARO,2010,IM_DTP3,M12T23,_T,93
43880,UNICEF_ECARO,2010,IM_POL3,M12T23,_T,93
43881,UNICEF_ECARO,2010,IM_DTP1,M12T23,_T,94
43882,UNICEF_ECARO,2010,IM_MCV1,M12T23,_T,94
43883,UNICEF_ECARO,2010,IM_RCV1,M12T23,_T,94
43884,UNICEF_ECARO,2010,IM_BCG,Y0,_T,97
43885,UNICEF_EECA,2010,IM_ROTAC,M12T23,_T,0
43886,UNICEF_EECA,2010,IM_PCV3,M12T23,_T,21
43887,UNICEF_EECA,2010,IM_HIB3,M12T23,_T,54
43888,UNICEF_EECA,2010,IM_HEPBB,Y0,_T,59
43889,UNICEF_EECA,2010,IM_MCV2,_T,_T,87
43890,UNICEF_EECA,2010,IM_HEPB3,M12T23,_T,92
43891,UNICEF_EECA,2010,IM_DTP3,M12T23,_T,93
43892,UNICEF_EECA,2010,IM_POL3,M12T23,_T,93
43893,UNICEF_EECA,2010,IM_DTP1,M12T23,_T,94
43894,UNICEF_EECA,2010,IM_MCV1,M12T23,_T,94
43895,UNICEF_EECA,2010,IM_RCV1,M12T23,_T,94
43896,UNICEF_EECA,2010,IM_BCG,Y0,_T,97
43897,UNICEF_ESA,2010,IM_HEPBB,Y0,_T,0
43898,UNICEF_ESA,2010,IM_RCV1,M12T23,_T,0
43899,UNICEF_ESA,2010,IM_YFV,M12T23,_T,2
43900,UNICEF_ESA,2010,IM_ROTAC,M12T23,_T,4
43901,UNICEF_ESA,2010,IM_MCV2,_T,_T,5
43902,UNICEF_ESA,2010,IM_PCV3,M12T23,_T,6
43903,UNICEF_ESA,2010,IM_HEPB3,M12T23,_T,74
43904,UNICEF_ESA,2010,IM_HIB3,M12T23,_T,74
43905,UNICEF_ESA,2010,IM_DTP3,M12T23,_T,77
43906,UNICEF_ESA,2010,IM_MCV1,M12T23,_T,78
43907,UNICEF_ESA,2010,IM_POL3,M12T23,_T,79
43908,UNICEF_ESA,2010,IM_BCG,Y0,_T,86
43909,UNICEF_ESA,2010,IM_DTP1,M12T23,_T,86
43910,UNICEF_ESARO,2010,IM_HEPBB,Y0,_T,0
43911,UNICEF_ESARO,2010,IM_RCV1,M12T23,_T,0
43912,UNICEF_ESARO,2010,IM_YFV,M12T23,_T,2
43913,UNICEF_ESARO,2010,IM_MCV2,_T,_T,5
43914,UNICEF_ESARO,2010,IM_ROTAC,M12T23,_T,5
43915,UNICEF_ESARO,2010,IM_PCV3,M12T23,_T,7
43916,UNICEF_ESARO,2010,IM_HEPB3,M12T23,_T,74
43917,UNICEF_ESARO,2010,IM_HIB3,M12T23,_T,74
43918,UNICEF_ESARO,2010,IM_DTP3,M12T23,_T,76
43919,UNICEF_ESARO,2010,IM_MCV1,M12T23,_T,77
43920,UNICEF_ESARO,2010,IM_POL3,M12T23,_T,77
43921,UNICEF_ESARO,2010,IM_DTP1,M12T23,_T,85
43922,UNICEF_ESARO,2010,IM_BCG,Y0,_T,86
43923,UNICEF_LAC,2010,IM_PCV3,M12T23,_T,35
43924,UNICEF_LAC,2010,IM_HEPBB,Y0,_T,46
43925,UNICEF_LAC,2010,IM_YFV,M12T23,_T,46
43926,UNICEF_LAC,2010,IM_MCV2,_T,_T,60
43927,UNICEF_LAC,2010,IM_ROTAC,M12T23,_T,67
43928,UNICEF_LAC,2010,IM_HEPB3,M12T23,_T,90
43929,UNICEF_LAC,2010,IM_HIB3,M12T23,_T,91
43930,UNICEF_LAC,2010,IM_DTP3,M12T23,_T,93
43931,UNICEF_LAC,2010,IM_MCV1,M12T23,_T,93
43932,UNICEF_LAC,2010,IM_POL3,M12T23,_T,93
43933,UNICEF_LAC,2010,IM_RCV1,M12T23,_T,93
43934,UNICEF_LAC,2010,IM_BCG,Y0,_T,96
43935,UNICEF_LAC,2010,IM_DTP1,M12T23,_T,96
43936,UNICEF_LACRO,2010,IM_PCV3,M12T23,_T,35
43937,UNICEF_LACRO,2010,IM_HEPBB,Y0,_T,46
43938,UNICEF_LACRO,2010,IM_YFV,M12T23,_T,46
43939,UNICEF_LACRO,2010,IM_MCV2,_T,_T,60
43940,UNICEF_LACRO,2010,IM_ROTAC,M12T23,_T,67
43941,UNICEF_LACRO,2010,IM_HEPB3,M12T23,_T,90
43942,UNICEF_LACRO,2010,IM_HIB3,M12T23,_T,91
43943,UNICEF_LACRO,2010,IM_DTP3,M12T23,_T,93
43944,UNICEF_LACRO,2010,IM_MCV1,M12T23,_T,93
43945,UNICEF_LACRO,2010,IM_POL3,M12T23,_T,93
43946,UNICEF_LACRO,2010,IM_RCV1,M12T23,_T,93
43947,UNICEF_LACRO,2010,IM_BCG,Y0,_T,96
43948,UNICEF_LACRO,2010,IM_DTP1,M12T23,_T,96
43949,UNICEF_MENA,2010,IM_ROTAC,M12T23,_T,0
43950,UNICEF_MENA,2010,IM_HEPBB,Y0,_T,41
43951,UNICEF_MENA,2010,IM_HIB3,M12T23,_T,44
43952,UNICEF_MENA,2010,IM_RCV1,M12T23,_T,67
43953,UNICEF_MENA,2010,IM_MCV2,_T,_T,81
43954,UNICEF_MENA,2010,IM_PCV3,M12T23,_T,9
43955,UNICEF_MENA,2010,IM_MCV1,M12T23,_T,91
43956,UNICEF_MENA,2010,IM_DTP3,M12T23,_T,92
43957,UNICEF_MENA,2010,IM_HEPB3,M12T23,_T,92
43958,UNICEF_MENA,2010,IM_POL3,M12T23,_T,92
43959,UNICEF_MENA,2010,IM_BCG,Y0,_T,94
43960,UNICEF_MENA,2010,IM_DTP1,M12T23,_T,95
43961,UNICEF_MENARO,2010,IM_ROTAC,M12T23,_T,0
43962,UNICEF_MENARO,2010,IM_YFV,M12T23,_T,0
43963,UNICEF_MENARO,2010,IM_HEPBB,Y0,_T,34
43964,UNICEF_MENARO,2010,IM_HIB3,M12T23,_T,48
43965,UNICEF_MENARO,2010,IM_RCV1,M12T23,_T,57
43966,UNICEF_MENARO,2010,IM_MCV2,_T,_T,69
43967,UNICEF_MENARO,2010,IM_PCV3,M12T23,_T,8
43968,UNICEF_MENARO,2010,IM_HEPB3,M12T23,_T,89
43969,UNICEF_MENARO,2010,IM_DTP3,M12T23,_T,91
43970,UNICEF_MENARO,2010,IM_MCV1,M12T23,_T,91
43971,UNICEF_MENARO,2010,IM_POL3,M12T23,_T,92
43972,UNICEF_MENARO,2010,IM_BCG,Y0,_T,94
43973,UNICEF_MENARO,2010,IM_DTP1,M12T23,_T,95
43974,UNICEF_NA,2010,IM_ROTAC,M12T23,_T,54
43975,UNICEF_NA,2010,IM_HEPBB,Y0,_T,59
43976,UNICEF_NA,2010,IM_MCV2,_T,_T,81
43977,UNICEF_NA,2010,IM_HEPB3,M12T23,_T,89
43978,UNICEF_NA,2010,IM_HIB3,M12T23,_T,90
43979,UNICEF_NA,2010,IM_PCV3,M12T23,_T,90
43980,UNICEF_NA,2010,IM_MCV1,M12T23,_T,92
43981,UNICEF_NA,2010,IM_RCV1,M12T23,_T,92
43982,UNICEF_NA,2010,IM_POL3,M12T23,_T,93
43983,UNICEF_NA,2010,IM_DTP3,M12T23,_T,94
43984,UNICEF_NA,2010,IM_DTP1,M12T23,_T,98
43985,UNICEF_PROG_REG_GLOBAL,2010,IM_PCV3,M12T23,_T,10
43986,UNICEF_PROG_REG_GLOBAL,2010,IM_HEPBB,Y0,_T,27
43987,UNICEF_PROG_REG_GLOBAL,2010,IM_RCV1,M12T23,_T,35
43988,UNICEF_PROG_REG_GLOBAL,2010,IM_YFV,M12T23,_T,38
43989,UNICEF_PROG_REG_GLOBAL,2010,IM_HIB3,M12T23,_T,40
43990,UNICEF_PROG_REG_GLOBAL,2010,IM_MCV2,_T,_T,42
43991,UNICEF_PROG_REG_GLOBAL,2010,IM_HEPB3,M12T23,_T,73
43992,UNICEF_PROG_REG_GLOBAL,2010,IM_ROTAC,M12T23,_T,8
43993,UNICEF_PROG_REG_GLOBAL,2010,IM_DTP3,M12T23,_T,83
43994,UNICEF_PROG_REG_GLOBAL,2010,IM_POL3,M12T23,_T,83
43995,UNICEF_PROG_REG_GLOBAL,2010,IM_MCV1,M12T23,_T,84
43996,UNICEF_PROG_REG_GLOBAL,2010,IM_BCG,Y0,_T,89
43997,UNICEF_PROG_REG_GLOBAL,2010,IM_DTP1,M12T23,_T,89
43998,UNICEF_REP_REG_GLOBAL,2010,IM_PCV3,M12T23,_T,10
43999,UNICEF_REP_REG_GLOBAL,2010,IM_HEPBB,Y0,_T,27
44000,UNICEF_REP_REG_GLOBAL,2010,IM_RCV1,M12T23,_T,35
44001,UNICEF_REP_REG_GLOBAL,2010,IM_YFV,M12T23,_T,38
44002,UNICEF_REP_REG_GLOBAL,2010,IM_HIB3,M12T23,_T,40
44003,UNICEF_REP_REG_GLOBAL,2010,IM_MCV2,_T,_T,42
44004,UNICEF_REP_REG_GLOBAL,2010,IM_HEPB3,M12T23,_T,73
44005,UNICEF_REP_REG_GLOBAL,2010,IM_ROTAC,M12T23,_T,8
44006,UNICEF_REP_REG_GLOBAL,2010,IM_DTP3,M12T23,_T,83
44007,UNICEF_REP_REG_GLOBAL,2010,IM_POL3,M12T23,_T,83
44008,UNICEF_REP_REG_GLOBAL,2010,IM_MCV1,M12T23,_T,84
44009,UNICEF_REP_REG_GLOBAL,2010,IM_BCG,Y0,_T,89
44010,UNICEF_REP_REG_GLOBAL,2010,IM_DTP1,M12T23,_T,89
44011,UNICEF_ROSA,2010,IM_PCV3,M12T23,_T,0
44012,UNICEF_ROSA,2010,IM_ROTAC,M12T23,_T,0
44013,UNICEF_ROSA,2010,IM_RCV1,M12T23,_T,1
44014,UNICEF_ROSA,2010,IM_HIB3,M12T23,_T,19
44015,UNICEF_ROSA,2010,IM_HEPB3,M12T23,_T,47
44016,UNICEF_ROSA,2010,IM_HEPBB,Y0,_T,6
44017,UNICEF_ROSA,2010,IM_MCV2,_T,_T,7
44018,UNICEF_ROSA,2010,IM_POL3,M12T23,_T,74
44019,UNICEF_ROSA,2010,IM_DTP3,M12T23,_T,76
44020,UNICEF_ROSA,2010,IM_MCV1,M12T23,_T,78
44021,UNICEF_ROSA,2010,IM_DTP1,M12T23,_T,84
44022,UNICEF_ROSA,2010,IM_BCG,Y0,_T,87
44023,UNICEF_SA,2010,IM_PCV3,M12T23,_T,0
44024,UNICEF_SA,2010,IM_ROTAC,M12T23,_T,0
44025,UNICEF_SA,2010,IM_RCV1,M12T23,_T,1
44026,UNICEF_SA,2010,IM_HIB3,M12T23,_T,19
44027,UNICEF_SA,2010,IM_HEPB3,M12T23,_T,47
44028,UNICEF_SA,2010,IM_HEPBB,Y0,_T,6
44029,UNICEF_SA,2010,IM_MCV2,_T,_T,7
44030,UNICEF_SA,2010,IM_POL3,M12T23,_T,74
44031,UNICEF_SA,2010,IM_DTP3,M12T23,_T,76
44032,UNICEF_SA,2010,IM_MCV1,M12T23,_T,78
44033,UNICEF_SA,2010,IM_DTP1,M12T23,_T,84
44034,UNICEF_SA,2010,IM_BCG,Y0,_T,87
44035,UNICEF_SSA,2010,IM_RCV1,M12T23,_T,0
44036,UNICEF_SSA,2010,IM_MCV2,_T,_T,2
44037,UNICEF_SSA,2010,IM_ROTAC,M12T23,_T,2
44038,UNICEF_SSA,2010,IM_PCV3,M12T23,_T,3
44039,UNICEF_SSA,2010,IM_YFV,M12T23,_T,36
44040,UNICEF_SSA,2010,IM_HIB3,M12T23,_T,59
44041,UNICEF_SSA,2010,IM_HEPBB,Y0,_T,6
44042,UNICEF_SSA,2010,IM_HEPB3,M12T23,_T,68
44043,UNICEF_SSA,2010,IM_DTP3,M12T23,_T,71
44044,UNICEF_SSA,2010,IM_MCV1,M12T23,_T,72
44045,UNICEF_SSA,2010,IM_POL3,M12T23,_T,72
44046,UNICEF_SSA,2010,IM_DTP1,M12T23,_T,80
44047,UNICEF_SSA,2010,IM_BCG,Y0,_T,81
44048,UNICEF_WCA,2010,IM_MCV2,_T,_T,0
44049,UNICEF_WCA,2010,IM_PCV3,M12T23,_T,0
44050,UNICEF_WCA,2010,IM_RCV1,M12T23,_T,0
44051,UNICEF_WCA,2010,IM_ROTAC,M12T23,_T,0
44052,UNICEF_WCA,2010,IM_HEPBB,Y0,_T,11
44053,UNICEF_WCA,2010,IM_HIB3,M12T23,_T,44
44054,UNICEF_WCA,2010,IM_YFV,M12T23,_T,60
44055,UNICEF_WCA,2010,IM_HEPB3,M12T23,_T,63
44056,UNICEF_WCA,2010,IM_DTP3,M12T23,_T,65
44057,UNICEF_WCA,2010,IM_MCV1,M12T23,_T,65
44058,UNICEF_WCA,2010,IM_POL3,M12T23,_T,66
44059,UNICEF_WCA,2010,IM_DTP1,M12T23,_T,73
44060,UNICEF_WCA,2010,IM_BCG,Y0,_T,76
44061,UNICEF_WCARO,2010,IM_MCV2,_T,_T,0
44062,UNICEF_WCARO,2010,IM_PCV3,M12T23,_T,0
44063,UNICEF_WCARO,2010,IM_RCV1,M12T23,_T,0
44064,UNICEF_WCARO,2010,IM_ROTAC,M12T23,_T,0
44065,UNICEF_WCARO,2010,IM_HEPBB,Y0,_T,11
44066,UNICEF_WCARO,2010,IM_HIB3,M12T23,_T,44
44067,UNICEF_WCARO,2010,IM_YFV,M12T23,_T,60
44068,UNICEF_WCARO,2010,IM_HEPB3,M12T23,_T,63
44069,UNICEF_WCARO,2010,IM_DTP3,M12T23,_T,65
44070,UNICEF_WCARO,2010,IM_MCV1,M12T23,_T,65
44071,UNICEF_WCARO,2010,IM_POL3,M12T23,_T,66
44072,UNICEF_WCARO,2010,IM_DTP1,M12T23,_T,73
44073,UNICEF_WCARO,2010,IM_BCG,Y0,_T,76
44074,UNICEF_WE,2010,IM_HEPBB,Y0,_T,11
44075,UNICEF_WE,2010,IM_ROTAC,M12T23,_T,2
44076,UNICEF_WE,2010,IM_PCV3,M12T23,_T,57
44077,UNICEF_WE,2010,IM_HEPB3,M12T23,_T,62
44078,UNICEF_WE,2010,IM_MCV2,_T,_T,73
44079,UNICEF_WE,2010,IM_BCG,Y0,_T,81
44080,UNICEF_WE,2010,IM_MCV1,M12T23,_T,93
44081,UNICEF_WE,2010,IM_RCV1,M12T23,_T,93
44082,UNICEF_WE,2010,IM_HIB3,M12T23,_T,95
44083,UNICEF_WE,2010,IM_POL3,M12T23,_T,96
44084,UNICEF_WE,2010,IM_DTP3,M12T23,_T,97
44085,UNICEF_WE,2010,IM_DTP1,M12T23,_T,98
44086,UNSDG_LDC,2010,IM_ROTAC,M12T23,_T,0
44087,UNSDG_LDC,2010,IM_HEPBB,Y0,_T,1
44088,UNSDG_LDC,2010,IM_PCV3,M12T23,_T,1
44089,UNSDG_LDC,2010,IM_RCV1,M12T23,_T,1
44090,UNSDG_LDC,2010,IM_YFV,M12T23,_T,28
44091,UNSDG_LDC,2010,IM_MCV2,_T,_T,5
44092,UNSDG_LDC,2010,IM_HIB3,M12T23,_T,69
44093,UNSDG_LDC,2010,IM_HEPB3,M12T23,_T,73
44094,UNSDG_LDC,2010,IM_DTP3,M12T23,_T,76
44095,UNSDG_LDC,2010,IM_MCV1,M12T23,_T,76
44096,UNSDG_LDC,2010,IM_POL3,M12T23,_T,78
44097,UNSDG_LDC,2010,IM_BCG,Y0,_T,85
44098,UNSDG_LDC,2010,IM_DTP1,M12T23,_T,85
44099,URY,2010,IM_PCV3,M12T23,_T,91
44100,URY,2010,IM_DTP3,M12T23,_T,95
44101,URY,2010,IM_HEPB3,M12T23,_T,95
44102,URY,2010,IM_HIB3,M12T23,_T,95
44103,URY,2010,IM_MCV1,M12T23,_T,95
44104,URY,2010,IM_POL3,M12T23,_T,95
44105,URY,2010,IM_RCV1,M12T23,_T,95
44106,URY,2010,IM_DTP1,M12T23,_T,98
44107,URY,2010,IM_BCG,Y0,_T,99
44108,USA,2010,IM_HPV,_T,_T,23
44109,USA,2010,IM_ROTAC,M12T23,_T,59
44110,USA,2010,IM_HEPBB,Y0,_T,64
44111,USA,2010,IM_MCV2,_T,_T,89
44112,USA,2010,IM_HIB3,M12T23,_T,90
44113,USA,2010,IM_HEPB3,M12T23,_T,92
44114,USA,2010,IM_MCV1,M12T23,_T,92
44115,USA,2010,IM_RCV1,M12T23,_T,92
44116,USA,2010,IM_PCV3,M12T23,_T,93
44117,USA,2010,IM_POL3,M12T23,_T,93
44118,USA,2010,IM_DTP3,M12T23,_T,95
44119,USA,2010,IM_DTP1,M12T23,_T,98
44120,UZB,2010,IM_HEPBB,Y0,_T,48
44121,UZB,2010,IM_MCV2,_T,_T,54
44122,UZB,2010,IM_MCV1,M12T23,_T,98
44123,UZB,2010,IM_RCV1,M12T23,_T,98
44124,UZB,2010,IM_BCG,Y0,_T,99
44125,UZB,2010,IM_DTP1,M12T23,_T,99
44126,UZB,2010,IM_DTP3,M12T23,_T,99
44127,UZB,2010,IM_HEPB3,M12T23,_T,99
44128,UZB,2010,IM_HIB3,M12T23,_T,99
44129,UZB,2010,IM_POL3,M12T23,_T,99
44130,VCT,2010,IM_MCV2,_T,_T,89
44131,VCT,2010,IM_BCG,Y0,_T,90
44132,VCT,2010,IM_DTP1,M12T23,_T,99
44133,VCT,2010,IM_DTP3,M12T23,_T,99
44134,VCT,2010,IM_HEPB3,M12T23,_T,99
44135,VCT,2010,IM_HIB3,M12T23,_T,99
44136,VCT,2010,IM_MCV1,M12T23,_T,99
44137,VCT,2010,IM_POL3,M12T23,_T,99
44138,VCT,2010,IM_RCV1,M12T23,_T,99
44139,VEN,2010,IM_MCV2,_T,_T,31
44140,VEN,2010,IM_YFV,M12T23,_T,48
44141,VEN,2010,IM_ROTAC,M12T23,_T,49
44142,VEN,2010,IM_PAB,Y0,_T,50
44143,VEN,2010,IM_HEPBB,Y0,_T,73
44144,VEN,2010,IM_POL3,M12T23,_T,74
44145,VEN,2010,IM_DTP3,M12T23,_T,78
44146,VEN,2010,IM_HEPB3,M12T23,_T,78
44147,VEN,2010,IM_HIB3,M12T23,_T,78
44148,VEN,2010,IM_MCV1,M12T23,_T,79
44149,VEN,2010,IM_RCV1,M12T23,_T,79
44150,VEN,2010,IM_DTP1,M12T23,_T,90
44151,VEN,2010,IM_BCG,Y0,_T,92
44152,VNM,2010,IM_HEPBB,Y0,_T,21
44153,VNM,2010,IM_HIB3,M12T23,_T,63
44154,VNM,2010,IM_PAB,Y0,_T,87
44155,VNM,2010,IM_HEPB3,M12T23,_T,88
44156,VNM,2010,IM_DTP1,M12T23,_T,93
44157,VNM,2010,IM_DTP3,M12T23,_T,93
44158,VNM,2010,IM_BCG,Y0,_T,94
44159,VNM,2010,IM_POL3,M12T23,_T,94
44160,VNM,2010,IM_MCV1,M12T23,_T,98
44161,VNM,2010,IM_MCV2,_T,_T,98
44162,VUT,2010,IM_MCV1,M12T23,_T,70
44163,VUT,2010,IM_HEPB3,M12T23,_T,73
44164,VUT,2010,IM_PAB,Y0,_T,73
44165,VUT,2010,IM_POL3,M12T23,_T,74
44166,VUT,2010,IM_DTP3,M12T23,_T,77
44167,VUT,2010,IM_DTP1,M12T23,_T,86
44168,VUT,2010,IM_BCG,Y0,_T,88
44169,WHO_AFRO,2010,IM_RCV1,M12T23,_T,0
44170,WHO_AFRO,2010,IM_ROTAC,M12T23,_T,2
44171,WHO_AFRO,2010,IM_PCV3,M12T23,_T,3
44172,WHO_AFRO,2010,IM_YFV,M12T23,_T,39
44173,WHO_AFRO,2010,IM_MCV2,_T,_T,5
44174,WHO_AFRO,2010,IM_HIB3,M12T23,_T,60
44175,WHO_AFRO,2010,IM_HEPB3,M12T23,_T,70
44176,WHO_AFRO,2010,IM_DTP3,M12T23,_T,71
44177,WHO_AFRO,2010,IM_MCV1,M12T23,_T,72
44178,WHO_AFRO,2010,IM_POL3,M12T23,_T,72
44179,WHO_AFRO,2010,IM_DTP1,M12T23,_T,80
44180,WHO_AFRO,2010,IM_BCG,Y0,_T,82
44181,WHO_AFRO,2010,IM_HEPBB,Y0,_T,9
44182,WHO_AMRO,2010,IM_YFV,M12T23,_T,46
44183,WHO_AMRO,2010,IM_HEPBB,Y0,_T,49
44184,WHO_AMRO,2010,IM_PCV3,M12T23,_T,51
44185,WHO_AMRO,2010,IM_ROTAC,M12T23,_T,63
44186,WHO_AMRO,2010,IM_MCV2,_T,_T,67
44187,WHO_AMRO,2010,IM_HEPB3,M12T23,_T,90
44188,WHO_AMRO,2010,IM_HIB3,M12T23,_T,91
44189,WHO_AMRO,2010,IM_MCV1,M12T23,_T,93
44190,WHO_AMRO,2010,IM_POL3,M12T23,_T,93
44191,WHO_AMRO,2010,IM_RCV1,M12T23,_T,93
44192,WHO_AMRO,2010,IM_DTP3,M12T23,_T,94
44193,WHO_AMRO,2010,IM_BCG,Y0,_T,96
44194,WHO_AMRO,2010,IM_DTP1,M12T23,_T,97
44195,WHO_EMRO,2010,IM_ROTAC,M12T23,_T,0
44196,WHO_EMRO,2010,IM_YFV,M12T23,_T,0
44197,WHO_EMRO,2010,IM_HEPBB,Y0,_T,16
44198,WHO_EMRO,2010,IM_RCV1,M12T23,_T,35
44199,WHO_EMRO,2010,IM_HIB3,M12T23,_T,47
44200,WHO_EMRO,2010,IM_PCV3,M12T23,_T,5
44201,WHO_EMRO,2010,IM_MCV2,_T,_T,52
44202,WHO_EMRO,2010,IM_HEPB3,M12T23,_T,72
44203,WHO_EMRO,2010,IM_DTP3,M12T23,_T,75
44204,WHO_EMRO,2010,IM_POL3,M12T23,_T,75
44205,WHO_EMRO,2010,IM_MCV1,M12T23,_T,76
44206,WHO_EMRO,2010,IM_BCG,Y0,_T,83
44207,WHO_EMRO,2010,IM_DTP1,M12T23,_T,83
44208,WHO_EURO,2010,IM_ROTAC,M12T23,_T,1
44209,WHO_EURO,2010,IM_PCV3,M12T23,_T,37
44210,WHO_EURO,2010,IM_HEPBB,Y0,_T,38
44211,WHO_EURO,2010,IM_HIB3,M12T23,_T,73
44212,WHO_EURO,2010,IM_HEPB3,M12T23,_T,79
44213,WHO_EURO,2010,IM_MCV2,_T,_T,80
44214,WHO_EURO,2010,IM_DTP3,M12T23,_T,94
44215,WHO_EURO,2010,IM_MCV1,M12T23,_T,94
44216,WHO_EURO,2010,IM_RCV1,M12T23,_T,94
44217,WHO_EURO,2010,IM_BCG,Y0,_T,95
44218,WHO_EURO,2010,IM_POL3,M12T23,_T,95
44219,WHO_EURO,2010,IM_DTP1,M12T23,_T,96
44220,WHO_REG_GLOBAL,2010,IM_PCV3,M12T23,_T,10
44221,WHO_REG_GLOBAL,2010,IM_HEPBB,Y0,_T,27
44222,WHO_REG_GLOBAL,2010,IM_RCV1,M12T23,_T,35
44223,WHO_REG_GLOBAL,2010,IM_YFV,M12T23,_T,38
44224,WHO_REG_GLOBAL,2010,IM_HIB3,M12T23,_T,40
44225,WHO_REG_GLOBAL,2010,IM_MCV2,_T,_T,42
44226,WHO_REG_GLOBAL,2010,IM_HEPB3,M12T23,_T,73
44227,WHO_REG_GLOBAL,2010,IM_ROTAC,M12T23,_T,8
44228,WHO_REG_GLOBAL,2010,IM_DTP3,M12T23,_T,83
