,REF_AREA,TIME_PERIOD,INDICATOR,OBS_VALUE
368,BLZ,2012,DM_NET_MG_RATE,4.546
369,BLZ,2012,DM_POP_URBN,45.246
370,BLZ,2012,DM_DPR_CHD,54.684
371,BLZ,2012,DM_DPR_OLD,6.539
372,BLZ,2012,DM_DPR_TOT,61.224
373,BLZ,2012,DM_POP_15TO24,69.028
374,BLZ,2012,DM_BRTS,7.544
375,BLZ,2012,DM_LIFE_EXP,73.245
376,BLZ,2012,DM_POP_ADLCNT,74.783
377,BMU,2012,DM_NET_MG_RATE,-3.817
378,BMU,2012,DM_BRTS,0.672
379,BMU,2012,DM_FRATE_TOT,1.57
380,BMU,2012,DM_POP_ADLCNT_PROP,10.2839027383359
381,BMU,2012,DM_POP_URBN,100
382,BMU,2012,DM_POP_U18,12.017
383,BMU,2012,DM_DPR_OLD,20.665
384,BMU,2012,DM_DPR_CHD,22.76
385,BMU,2012,DM_POP_U5,3.4885
386,BMU,2012,DM_DPR_TOT,43.426
387,BMU,2012,DM_POP_ADLCNT,6.5365
388,BMU,2012,DM_POP_15TO24,6.5925
389,BMU,2012,DM_POP_TOT,63.5605
390,BMU,2012,DM_LIFE_EXP,81.2724
391,BOL,2012,DM_NET_MG_RATE,-1.105
392,BOL,2012,DM_POP_TOT,10569.697
393,BOL,2012,DM_POP_U5,1256.775
394,BOL,2012,DM_POP_ADLCNT_PROP,21.3631573355414
395,BOL,2012,DM_POP_15TO24,2133.7375
396,BOL,2012,DM_POP_ADLCNT,2258.021
397,BOL,2012,DM_BRTS,263.698
398,BOL,2012,DM_FRATE_TOT,3.0759
399,BOL,2012,DM_POP_U18,4276.8165
400,BOL,2012,DM_DPR_CHD,55.945
401,BOL,2012,DM_DPR_TOT,63.879
402,BOL,2012,DM_LIFE_EXP,66.7046
403,BOL,2012,DM_POP_URBN,67.315
404,BOL,2012,DM_DPR_OLD,7.935
405,BRA,2012,DM_NET_MG_RATE,0.217
406,BRA,2012,DM_FRATE_TOT,1.7669
407,BRA,2012,DM_DPR_OLD,10.497
408,BRA,2012,DM_POP_U5,14993.662
409,BRA,2012,DM_POP_ADLCNT_PROP,17.0303238276212
410,BRA,2012,DM_POP_TOT,199977.7065
411,BRA,2012,DM_BRTS,2986.828
412,BRA,2012,DM_DPR_CHD,34.538
413,BRA,2012,DM_POP_ADLCNT,34056.851
414,BRA,2012,DM_POP_15TO24,34535.935
415,BRA,2012,DM_DPR_TOT,45.035
416,BRA,2012,DM_POP_U18,57963.0445
